date,channel,region,spend,impressions
2025-09-10,Referral,West,87.35,984
2025-09-11,Organic,North,0.0,211
2025-09-11,Paid,North,752.64,7204
2025-09-11,Email,North,129.48,1519
2025-09-11,Referral,North,108.46,922
2025-09-11,Organic,South,0.0,320
2025-09-11,Paid,South,742.93,8095
2025-09-11,Email,South,165.56,1686
2025-09-11,Referral,South,106.36,1085
2025-09-11,Organic,East,0.0,232
2025-09-11,Paid,East,828.24,9703
2025-09-11,Email,East,147.22,1679
2025-09-11,Referral,East,110.42,1281
2025-09-11,Organic,West,0.0,453
2025-09-11,Paid,West,871.95,8086
2025-09-11,Email,West,133.9,1556
2025-09-11,Referral,West,107.34,1035
2025-09-12,Organic,North,0.0,499
2025-09-12,Paid,North,866.41,8841
2025-09-12,Email,North,131.68,1056
2025-09-12,Referral,North,100.74,1111
2025-09-12,Organic,South,0.0,206
2025-09-12,Paid,South,756.18,8917
2025-09-12,Email,South,160.05,1496
2025-09-12,Referral,South,99.68,952
2025-09-12,Organic,East,0.0,402
2025-09-12,Paid,East,788.6,8416
2025-09-12,Email,East,160.59,1798
2025-09-12,Referral,East,96.67,929
2025-09-12,Organic,West,0.0,477
2025-09-12,Paid,West,711.81,6126
2025-09-12,Email,West,165.24,1566
2025-09-12,Referral,West,112.93,1005
2025-09-13,Organic,North,0.0,259
2025-09-13,Paid,North,836.65,9288
2025-09-13,Email,North,158.72,1754
2025-09-13,Referral,North,102.9,1048
2025-09-13,Organic,South,0.0,373
2025-09-13,Paid,South,715.65,6782
2025-09-13,Email,South,169.87,1580
2025-09-13,Referral,South,106.01,1141
2025-09-13,Organic,East,0.0,267
2025-09-13,Paid,East,768.54,7465
2025-09-13,Email,East,136.95,1446
2025-09-13,Referral,East,109.37,1173
2025-09-13,Organic,West,0.0,439
2025-09-13,Paid,West,770.6,8355
2025-09-13,Email,West,137.35,1321
2025-09-13,Referral,West,91.96,755
2025-09-14,Organic,North,0.0,208
2025-09-14,Paid,North,868.43,7543
2025-09-14,Email,North,137.17,1417
2025-09-14,Referral,North,102.85,1065
2025-09-14,Organic,South,0.0,423
2025-09-14,Paid,South,803.21,6995
2025-09-14,Email,South,138.98,1289
2025-09-14,Referral,South,96.68,856
2025-09-14,Organic,East,0.0,282
2025-09-14,Paid,East,805.28,9486
2025-09-14,Email,East,164.88,1949
2025-09-14,Referral,East,109.42,1083
2025-09-14,Organic,West,0.0,302
2025-09-14,Paid,West,843.84,6960
2025-09-14,Email,West,165.34,1454
2025-09-14,Referral,West,85.24,894
2025-09-15,Organic,North,0.0,423
2025-09-15,Paid,North,704.38,6851
2025-09-15,Email,North,130.85,1413
2025-09-15,Referral,North,98.37,1070
2025-09-15,Organic,South,0.0,417
2025-09-15,Paid,South,721.65,8579
2025-09-15,Email,South,166.22,1513
2025-09-15,Referral,South,100.05,989
2025-09-15,Organic,East,0.0,222
2025-09-15,Paid,East,774.66,7510
2025-09-15,Email,East,143.53,1163
2025-09-15,Referral,East,106.65,955
2025-09-15,Organic,West,0.0,457
2025-09-15,Paid,West,904.99,8237
2025-09-15,Email,West,127.98,1197
2025-09-15,Referral,West,104.84,989
2025-09-16,Organic,North,0.0,319
2025-09-16,Paid,North,775.33,6806
2025-09-16,Email,North,167.79,1351
2025-09-16,Referral,North,98.89,1111
2025-09-16,Organic,South,0.0,453
2025-09-16,Paid,South,774.38,8155
2025-09-16,Email,South,137.93,1370
2025-09-16,Referral,South,90.53,952
2025-09-16,Organic,East,0.0,450
2025-09-16,Paid,East,867.35,8910
2025-09-16,Email,East,156.75,1538
2025-09-16,Referral,East,102.16,1082
2025-09-16,Organic,West,0.0,234
2025-09-16,Paid,West,715.2,7241
2025-09-16,Email,West,136.71,1363
2025-09-16,Referral,West,112.31,930
2025-09-17,Organic,North,0.0,436
2025-09-17,Paid,North,682.73,8177
2025-09-17,Email,North,157.58,1792
2025-09-17,Referral,North,103.36,970
2025-09-17,Organic,South,0.0,339
2025-09-17,Paid,South,751.42,7922
2025-09-17,Email,South,134.96,1238
2025-09-17,Referral,South,113.61,933
2025-09-17,Organic,East,0.0,341
2025-09-17,Paid,East,809.78,8651
2025-09-17,Email,East,150.19,1442
2025-09-17,Referral,East,111.24,1159
2025-09-17,Organic,West,0.0,225
2025-09-17,Paid,West,702.81,6740
2025-09-17,Email,West,129.48,1488
2025-09-17,Referral,West,101.25,1112
2025-09-18,Organic,North,0.0,383
2025-09-18,Paid,North,883.0,8876
2025-09-18,Email,North,144.42,1309
2025-09-18,Referral,North,86.78,698
2025-09-18,Organic,South,0.0,241
2025-09-18,Paid,South,729.57,5884
2025-09-18,Email,South,159.05,1734
2025-09-18,Referral,South,103.08,1125
2025-09-18,Organic,East,0.0,204
2025-09-18,Paid,East,836.15,8862
2025-09-18,Email,East,133.42,1071
2025-09-18,Referral,East,86.05,970
2025-09-18,Organic,West,0.0,237
2025-09-18,Paid,West,884.7,8939
2025-09-18,Email,West,150.12,1538
2025-09-18,Referral,West,113.25,1090
2025-09-19,Organic,North,0.0,463
2025-09-19,Paid,North,893.48,10287
2025-09-19,Email,North,148.92,1631
2025-09-19,Referral,North,99.95,941
2025-09-19,Organic,South,0.0,251
2025-09-19,Paid,South,886.62,9786
2025-09-19,Email,South,165.11,1782
2025-09-19,Referral,South,86.3,997
2025-09-19,Organic,East,0.0,341
2025-09-19,Paid,East,709.23,6754
2025-09-19,Email,East,151.05,1384
2025-09-19,Referral,East,100.71,1180
2025-09-19,Organic,West,0.0,493
2025-09-19,Paid,West,794.34,7855
2025-09-19,Email,West,143.03,1218
2025-09-19,Referral,West,109.82,1190
2025-09-20,Organic,North,0.0,277
2025-09-20,Paid,North,750.44,6263
2025-09-20,Email,North,172.08,1513
2025-09-20,Referral,North,92.21,766
2025-09-20,Organic,South,0.0,418
2025-09-20,Paid,South,705.98,6804
2025-09-20,Email,South,142.35,1296
2025-09-20,Referral,South,90.42,778
2025-09-20,Organic,East,0.0,342
2025-09-20,Paid,East,761.82,7205
2025-09-20,Email,East,149.42,1428
2025-09-20,Referral,East,110.15,1138
2025-09-20,Organic,West,0.0,352
2025-09-20,Paid,West,758.37,7088
2025-09-20,Email,West,134.65,1187
2025-09-20,Referral,West,101.67,968
2025-09-21,Organic,North,0.0,254
2025-09-21,Paid,North,718.07,7851
2025-09-21,Email,North,158.98,1613
2025-09-21,Referral,North,93.24,1099
2025-09-21,Organic,South,0.0,410
2025-09-21,Paid,South,860.81,7789
2025-09-21,Email,South,165.93,1502
2025-09-21,Referral,South,97.31,980
2025-09-21,Organic,East,0.0,425
2025-09-21,Paid,East,698.32,5887
2025-09-21,Email,East,139.81,1243
2025-09-21,Referral,East,112.06,1105
2025-09-21,Organic,West,0.0,385
2025-09-21,Paid,West,871.9,9100
2025-09-21,Email,West,171.79,1441
2025-09-21,Referral,West,108.42,872
2025-09-22,Organic,North,0.0,325
2025-09-22,Paid,North,705.21,7786
2025-09-22,Email,North,158.65,1443
2025-09-22,Referral,North,114.83,1286
2025-09-22,Organic,South,0.0,299
2025-09-22,Paid,South,844.0,7686
2025-09-22,Email,South,128.81,1272
2025-09-22,Referral,South,103.37,957
2025-09-22,Organic,East,0.0,485
2025-09-22,Paid,East,712.73,6750
2025-09-22,Email,East,156.01,1368
2025-09-22,Referral,East,112.28,921
2025-09-22,Organic,West,0.0,202
2025-09-22,Paid,West,844.96,8855
2025-09-22,Email,West,163.21,1598
2025-09-22,Referral,West,114.29,1207
2025-09-23,Organic,North,0.0,384
2025-09-23,Paid,North,823.88,9296
2025-09-23,Email,North,131.09,1570
2025-09-23,Referral,North,101.76,952
2025-09-23,Organic,South,0.0,480
2025-09-23,Paid,South,737.09,6151
2025-09-23,Email,South,169.83,1438
2025-09-23,Referral,South,94.14,1001
2025-09-23,Organic,East,0.0,311
2025-09-23,Paid,East,785.77,7435
2025-09-23,Email,East,149.74,1340
2025-09-23,Referral,East,111.69,1096
2025-09-23,Organic,West,0.0,462
2025-09-23,Paid,West,867.5,10145
2025-09-23,Email,West,148.78,1757
2025-09-23,Referral,West,110.65,1123
2025-09-24,Organic,North,0.0,342
2025-09-24,Paid,North,828.37,8293
2025-09-24,Email,North,145.7,1617
2025-09-24,Referral,North,102.15,1177
2025-09-24,Organic,South,0.0,413
2025-09-24,Paid,South,749.44,6447
2025-09-24,Email,South,162.13,1556
2025-09-24,Referral,South,98.94,798
2025-09-24,Organic,East,0.0,301
2025-09-24,Paid,East,841.76,6960
2025-09-24,Email,East,171.77,1503
2025-09-24,Referral,East,104.4,1006
2025-09-24,Organic,West,0.0,315
2025-09-24,Paid,West,727.89,8344
2025-09-24,Email,West,146.01,1371
2025-09-24,Referral,West,86.09,777
2025-09-25,Organic,North,0.0,348
2025-09-25,Paid,North,749.5,7446
2025-09-25,Email,North,149.83,1610
2025-09-25,Referral,North,112.64,993
2025-09-25,Organic,South,0.0,209
2025-09-25,Paid,South,755.46,8536
2025-09-25,Email,South,159.0,1518
2025-09-25,Referral,South,101.96,1119
2025-09-25,Organic,East,0.0,303
2025-09-25,Paid,East,724.78,8554
2025-09-25,Email,East,159.84,1709
2025-09-25,Referral,East,88.87,845
2025-09-25,Organic,West,0.0,389
2025-09-25,Paid,West,690.05,7200
2025-09-25,Email,West,147.65,1638
2025-09-25,Referral,West,107.93,1043
2025-09-26,Organic,North,0.0,472
2025-09-26,Paid,North,698.33,5919
2025-09-26,Email,North,138.74,1370
2025-09-26,Referral,North,92.81,1107
2025-09-26,Organic,South,0.0,457
2025-09-26,Paid,South,689.18,7214
2025-09-26,Email,South,136.24,1410
2025-09-26,Referral,South,87.31,804
2025-09-26,Organic,East,0.0,491
2025-09-26,Paid,East,887.64,8756
2025-09-26,Email,East,146.61,1422
2025-09-26,Referral,East,93.33,876
2025-09-26,Organic,West,0.0,391
2025-09-26,Paid,West,764.14,8773
2025-09-26,Email,West,133.82,1099
2025-09-26,Referral,West,99.34,1178
2025-09-27,Organic,North,0.0,331
2025-09-27,Paid,North,775.61,7962
2025-09-27,Email,North,131.43,1336
2025-09-27,Referral,North,105.21,1097
2025-09-27,Organic,South,0.0,418
2025-09-27,Paid,South,700.61,7275
2025-09-27,Email,South,131.55,1372
2025-09-27,Referral,South,107.66,1200
2025-09-27,Organic,East,0.0,297
2025-09-27,Paid,East,915.87,9958
2025-09-27,Email,East,146.31,1224
2025-09-27,Referral,East,95.62,854
2025-09-27,Organic,West,0.0,326
2025-09-27,Paid,West,683.89,6460
2025-09-27,Email,West,156.16,1251
2025-09-27,Referral,West,113.62,1268
2025-09-28,Organic,North,0.0,308
2025-09-28,Paid,North,821.21,7534
2025-09-28,Email,North,145.36,1184
2025-09-28,Referral,North,94.68,1067
2025-09-28,Organic,South,0.0,302
2025-09-28,Paid,South,685.5,7050
2025-09-28,Email,South,131.31,1298
2025-09-28,Referral,South,100.66,866
2025-09-28,Organic,East,0.0,488
2025-09-28,Paid,East,812.13,8693
2025-09-28,Email,East,170.33,1683
2025-09-28,Referral,East,109.88,1262
2025-09-28,Organic,West,0.0,480
2025-09-28,Paid,West,729.57,7702
2025-09-28,Email,West,155.15,1624
2025-09-28,Referral,West,110.31,1302
2025-09-29,Organic,North,0.0,258
2025-09-29,Paid,North,810.69,9240
2025-09-29,Email,North,137.53,1456
2025-09-29,Referral,North,87.28,862
2025-09-29,Organic,South,0.0,310
2025-09-29,Paid,South,904.9,8165
2025-09-29,Email,South,155.64,1269
2025-09-29,Referral,South,105.06,859
2025-09-29,Organic,East,0.0,350
2025-09-29,Paid,East,869.38,10410
2025-09-29,Email,East,147.46,1430
2025-09-29,Referral,East,109.57,966
2025-09-29,Organic,West,0.0,394
2025-09-29,Paid,West,796.43,9048
2025-09-29,Email,West,135.59,1590
2025-09-29,Referral,West,112.95,1178
2025-09-30,Organic,North,0.0,286
2025-09-30,Paid,North,685.9,6653
2025-09-30,Email,North,143.38,1440
2025-09-30,Referral,North,97.94,961
2025-09-30,Organic,South,0.0,398
2025-09-30,Paid,South,705.72,8279
2025-09-30,Email,South,133.08,1163
2025-09-30,Referral,South,97.76,1019
2025-09-30,Organic,East,0.0,448
2025-09-30,Paid,East,722.07,7996
2025-09-30,Email,East,161.59,1611
2025-09-30,Referral,East,87.62,1010
2025-09-30,Organic,West,0.0,481
2025-09-30,Paid,West,772.2,7502
2025-09-30,Email,West,160.1,1628
2025-09-30,Referral,West,107.56,1141
2025-10-01,Organic,North,0.0,346
2025-10-01,Paid,North,919.99,9061
2025-10-01,Email,North,131.93,1194
2025-10-01,Referral,North,99.51,1111
2025-10-01,Organic,South,0.0,284
2025-10-01,Paid,South,908.78,9645
2025-10-01,Email,South,156.21,1819
2025-10-01,Referral,South,94.99,804
2025-10-01,Organic,East,0.0,345
2025-10-01,Paid,East,710.68,5857
2025-10-01,Email,East,163.28,1420
2025-10-01,Referral,East,96.15,999
2025-10-01,Organic,West,0.0,296
2025-10-01,Paid,West,714.61,7854
2025-10-01,Email,West,169.5,1385
2025-10-01,Referral,West,102.34,1201
2025-10-02,Organic,North,0.0,319
2025-10-02,Paid,North,751.4,6067
2025-10-02,Email,North,159.26,1500
2025-10-02,Referral,North,105.45,1211
2025-10-02,Organic,South,0.0,295
2025-10-02,Paid,South,779.53,9017
2025-10-02,Email,South,147.59,1228
2025-10-02,Referral,South,114.05,1276
2025-10-02,Organic,East,0.0,288
2025-10-02,Paid,East,754.67,7741
2025-10-02,Email,East,142.17,1370
2025-10-02,Referral,East,109.01,1157
2025-10-02,Organic,West,0.0,449
2025-10-02,Paid,West,791.35,8362
2025-10-02,Email,West,149.75,1733
2025-10-02,Referral,West,101.3,1173
2025-10-03,Organic,North,0.0,310
2025-10-03,Paid,North,861.46,10289
2025-10-03,Email,North,163.96,1914
2025-10-03,Referral,North,95.23,1072
2025-10-03,Organic,South,0.0,304
2025-10-03,Paid,South,786.18,9148
2025-10-03,Email,South,132.56,1499
2025-10-03,Referral,South,85.49,997
2025-10-03,Organic,East,0.0,266
2025-10-03,Paid,East,705.09,7466
2025-10-03,Email,East,159.6,1507
2025-10-03,Referral,East,113.74,1106
2025-10-03,Organic,West,0.0,397
2025-10-03,Paid,West,919.65,7993
2025-10-03,Email,West,147.9,1531
2025-10-03,Referral,West,110.33,1020
2025-10-04,Organic,North,0.0,431
2025-10-04,Paid,North,859.07,9169
2025-10-04,Email,North,136.44,1545
2025-10-04,Referral,North,102.78,902
2025-10-04,Organic,South,0.0,226
2025-10-04,Paid,South,706.45,7868
2025-10-04,Email,South,135.76,1445
2025-10-04,Referral,South,98.34,976
2025-10-04,Organic,East,0.0,440
2025-10-04,Paid,East,689.31,6179
2025-10-04,Email,East,172.02,1684
2025-10-04,Referral,East,101.63,1145
2025-10-04,Organic,West,0.0,367
2025-10-04,Paid,West,727.57,5997
2025-10-04,Email,West,132.34,1538
2025-10-04,Referral,West,87.71,824
2025-10-05,Organic,North,0.0,387
2025-10-05,Paid,North,827.68,8601
2025-10-05,Email,North,132.2,1372
2025-10-05,Referral,North,86.45,992
2025-10-05,Organic,South,0.0,257
2025-10-05,Paid,South,761.39,7599
2025-10-05,Email,South,166.11,1856
2025-10-05,Referral,South,96.85,1071
2025-10-05,Organic,East,0.0,205
2025-10-05,Paid,East,694.31,7714
2025-10-05,Email,East,132.9,1090
2025-10-05,Referral,East,86.16,813
2025-10-05,Organic,West,0.0,203
2025-10-05,Paid,West,843.36,8477
2025-10-05,Email,West,166.92,1929
2025-10-05,Referral,West,85.7,761
2025-10-06,Organic,North,0.0,385
2025-10-06,Paid,North,716.04,6742
2025-10-06,Email,North,139.81,1468
2025-10-06,Referral,North,98.33,1076
2025-10-06,Organic,South,0.0,284
2025-10-06,Paid,South,880.51,7340
2025-10-06,Email,South,171.71,1660
2025-10-06,Referral,South,101.92,1173
2025-10-06,Organic,East,0.0,403
2025-10-06,Paid,East,893.15,8185
2025-10-06,Email,East,135.14,1469
2025-10-06,Referral,East,85.25,1001
2025-10-06,Organic,West,0.0,272
2025-10-06,Paid,West,690.01,7640
2025-10-06,Email,West,139.39,1302
2025-10-06,Referral,West,93.61,813
2025-10-07,Organic,North,0.0,463
2025-10-07,Paid,North,884.47,7151
2025-10-07,Email,North,145.12,1634
2025-10-07,Referral,North,102.23,911
2025-10-07,Organic,South,0.0,203
2025-10-07,Paid,South,813.34,6568
2025-10-07,Email,South,147.51,1303
2025-10-07,Referral,South,95.02,1115
2025-10-07,Organic,East,0.0,447
2025-10-07,Paid,East,735.28,8098
2025-10-07,Email,East,132.99,1193
2025-10-07,Referral,East,95.45,844
2025-10-07,Organic,West,0.0,235
2025-10-07,Paid,West,726.22,7756
2025-10-07,Email,West,153.38,1571
2025-10-07,Referral,West,102.73,1219
2025-10-08,Organic,North,0.0,420
2025-10-08,Paid,North,805.34,9285
2025-10-08,Email,North,146.86,1262
2025-10-08,Referral,North,107.11,1054
2025-10-08,Organic,South,0.0,254
2025-10-08,Paid,South,697.9,5883
2025-10-08,Email,South,169.64,1861
2025-10-08,Referral,South,87.63,729
2025-10-08,Organic,East,0.0,407
2025-10-08,Paid,East,890.53,10130
2025-10-08,Email,East,155.36,1761
2025-10-08,Referral,East,88.84,810
2025-10-08,Organic,West,0.0,337
2025-10-08,Paid,West,851.2,7634
2025-10-08,Email,West,152.07,1350
2025-10-08,Referral,West,114.18,1276
2025-10-09,Organic,North,0.0,235
2025-10-09,Paid,North,851.64,8290
2025-10-09,Email,North,139.85,1653
2025-10-09,Referral,North,98.81,877
2025-10-09,Organic,South,0.0,355
2025-10-09,Paid,South,777.84,7590
2025-10-09,Email,South,138.1,1366
2025-10-09,Referral,South,103.33,879
2025-10-09,Organic,East,0.0,274
2025-10-09,Paid,East,729.79,6070
2025-10-09,Email,East,172.09,1377
2025-10-09,Referral,East,85.83,827
2025-10-09,Organic,West,0.0,430
2025-10-09,Paid,West,891.7,9385
2025-10-09,Email,West,166.7,1522
2025-10-09,Referral,West,107.64,1047
2025-10-10,Organic,North,0.0,406
2025-10-10,Paid,North,767.94,8048
2025-10-10,Email,North,158.37,1896
2025-10-10,Referral,North,108.47,925
2025-10-10,Organic,South,0.0,203
2025-10-10,Paid,South,769.72,8920
2025-10-10,Email,South,157.67,1368
2025-10-10,Referral,South,106.55,1254
2025-10-10,Organic,East,0.0,222
2025-10-10,Paid,East,746.42,8181
2025-10-10,Email,East,164.56,1323
2025-10-10,Referral,East,104.79,1139
2025-10-10,Organic,West,0.0,244
2025-10-10,Paid,West,813.75,7746
2025-10-10,Email,West,135.2,1116
2025-10-10,Referral,West,88.19,839
2025-10-11,Organic,North,0.0,453
2025-10-11,Paid,North,683.77,6364
2025-10-11,Email,North,141.2,1683
2025-10-11,Referral,North,112.8,1257
2025-10-11,Organic,South,0.0,323
2025-10-11,Paid,South,844.84,6797
2025-10-11,Email,South,150.38,1268
2025-10-11,Referral,South,98.2,1156
2025-10-11,Organic,East,0.0,342
2025-10-11,Paid,East,811.99,8791
2025-10-11,Email,East,132.0,1374
2025-10-11,Referral,East,90.06,1054
2025-10-11,Organic,West,0.0,496
2025-10-11,Paid,West,690.84,7610
2025-10-11,Email,West,136.75,1534
2025-10-11,Referral,West,97.23,811
2025-10-12,Organic,North,0.0,282
2025-10-12,Paid,North,793.76,9142
2025-10-12,Email,North,151.64,1571
2025-10-12,Referral,North,85.73,1015
2025-10-12,Organic,South,0.0,222
2025-10-12,Paid,South,821.53,9690
2025-10-12,Email,South,166.12,1632
2025-10-12,Referral,South,98.01,1161
2025-10-12,Organic,East,0.0,271
2025-10-12,Paid,East,901.46,10749
2025-10-12,Email,East,143.77,1197
2025-10-12,Referral,East,85.89,789
2025-10-12,Organic,West,0.0,413
2025-10-12,Paid,West,795.65,9509
2025-10-12,Email,West,131.48,1405
2025-10-12,Referral,West,103.11,1205
2025-10-13,Organic,North,0.0,383
2025-10-13,Paid,North,755.72,7181
2025-10-13,Email,North,147.3,1513
2025-10-13,Referral,North,110.21,1006
2025-10-13,Organic,South,0.0,205
2025-10-13,Paid,South,826.47,8442
2025-10-13,Email,South,128.93,1344
2025-10-13,Referral,South,96.22,831
2025-10-13,Organic,East,0.0,499
2025-10-13,Paid,East,862.52,9343
2025-10-13,Email,East,145.63,1250
2025-10-13,Referral,East,92.28,953
2025-10-13,Organic,West,0.0,377
2025-10-13,Paid,West,819.98,9725
2025-10-13,Email,West,144.67,1516
2025-10-13,Referral,West,110.35,1282
2025-10-14,Organic,North,0.0,404
2025-10-14,Paid,North,866.41,9618
2025-10-14,Email,North,128.67,1478
2025-10-14,Referral,North,110.04,1089
2025-10-14,Organic,South,0.0,353
2025-10-14,Paid,South,868.4,9312
2025-10-14,Email,South,128.07,1234
2025-10-14,Referral,South,113.07,1256
2025-10-14,Organic,East,0.0,445
2025-10-14,Paid,East,732.25,6388
2025-10-14,Email,East,147.76,1763
2025-10-14,Referral,East,107.0,1100
2025-10-14,Organic,West,0.0,215
2025-10-14,Paid,West,713.31,6753
2025-10-14,Email,West,161.5,1375
2025-10-14,Referral,West,95.91,1027
2025-10-15,Organic,North,0.0,425
2025-10-15,Paid,North,841.94,6959
2025-10-15,Email,North,158.02,1312
2025-10-15,Referral,North,108.17,1289
2025-10-15,Organic,South,0.0,438
2025-10-15,Paid,South,712.33,7330
2025-10-15,Email,South,159.28,1699
2025-10-15,Referral,South,87.99,999
2025-10-15,Organic,East,0.0,486
2025-10-15,Paid,East,769.53,8537
2025-10-15,Email,East,139.15,1309
2025-10-15,Referral,East,114.64,1308
2025-10-15,Organic,West,0.0,383
2025-10-15,Paid,West,693.51,7479
2025-10-15,Email,West,137.41,1499
2025-10-15,Referral,West,94.98,877
