customer_id,signup_date,region,segment
C0069,2024-11-15,East,New
C0070,2025-11-13,West,Returning
C0071,2025-02-17,North,Returning
C0072,2026-01-31,North,Returning
C0073,2025-06-30,East,Returning
C0074,2026-02-26,West,New
C0075,2023-11-23,West,New
C0076,2023-09-05,North,Returning
C0077,2024-07-21,South,New
C0078,2025-04-09,East,Returning
C0079,2023-10-08,North,Returning
C0080,2024-07-21,South,Returning
C0081,2024-10-15,South,Returning
C0082,2025-07-21,South,Returning
C0083,2025-04-06,East,Returning
C0084,2024-11-25,South,VIP
C0085,2024-03-22,North,Returning
C0086,2023-12-15,East,New
C0087,2025-02-16,North,Returning
C0088,2026-01-27,West,Returning
C0089,2025-08-12,West,Returning
C0090,2023-12-18,South,Returning
C0091,2026-04-09,South,Returning
C0092,2024-03-31,South,New
C0093,2025-09-28,West,Returning
C0094,2025-09-30,East,Returning
C0095,2024-01-06,West,Returning
C0096,2026-07-10,East,New
C0097,2024-06-09,East,Returning
C0098,2024-04-21,East,Returning
C0099,2025-02-27,South,VIP
C0100,2025-03-28,North,VIP
C0101,2026-03-04,South,New
C0102,2025-11-28,East,Returning
C0103,2024-10-22,South,VIP
C0104,2026-02-21,North,Returning
C0105,2024-03-22,South,Returning
C0106,2024-01-22,South,New
C0107,2026-03-20,East,VIP
C0108,2024-09-03,North,New
C0109,2026-06-29,North,Returning
C0110,2024-01-17,West,New
C0111,2025-10-29,West,Returning
C0112,2026-06-14,North,Returning
C0113,2023-10-31,North,Returning
C0114,2026-04-28,East,New
C0115,2024-07-25,South,VIP
C0116,2023-12-13,West,Returning
C0117,2025-07-17,South,Returning
C0118,2025-01-17,West,New
C0119,2026-05-17,North,Returning
C0120,2026-02-11,East,New
C0121,2025-11-30,North,New
C0122,2026-03-02,South,Returning
C0123,2025-09-29,East,New
C0124,2025-08-29,North,Returning
C0125,2026-08-01,West,VIP
C0126,2024-03-18,South,VIP
C0127,2024-09-13,West,Returning
C0128,2026-06-14,East,Returning
C0129,2023-09-11,North,Returning
C0130,2026-04-12,North,Returning
C0131,2024-05-21,West,VIP
C0132,2025-01-07,South,New
C0133,2024-04-23,West,VIP
C0134,2025-10-05,West,Returning
C0135,2023-10-17,East,Returning
C0136,2024-08-23,North,New
C0137,2023-12-07,East,Returning
C0138,2024-08-15,East,Returning
C0139,2023-11-27,South,VIP
C0140,2026-07-17,North,Returning
C0141,2024-06-08,North,VIP
C0142,2025-10-13,South,Returning
C0143,2025-04-24,North,Returning
C0144,2025-05-05,South,New
C0145,2026-03-17,North,Returning
C0146,2026-01-01,East,Returning
C0147,2025-06-19,West,VIP
C0148,2024-09-08,West,Returning
C0149,2026-03-22,South,Returning
C0150,2025-06-10,South,Returning
C0151,2025-05-16,North,Returning
C0152,2026-03-28,North,New
C0153,2026-01-02,South,Returning
C0154,2025-03-23,South,Returning
C0155,2025-12-23,East,New
C0156,2025-07-30,North,Returning
C0157,2025-10-23,East,VIP
C0158,2023-09-25,South,Returning
C0159,2024-05-31,North,New
C0160,2026-01-31,East,New
C0161,2024-03-19,North,New
C0162,2024-09-01,South,Returning
C0163,2025-07-01,East,VIP
C0164,2024-04-10,South,New
C0165,2024-08-02,East,New
C0166,2024-11-02,South,Returning
C0167,2026-03-10,South,New
C0168,2025-12-18,East,Returning
C0169,2025-12-11,East,VIP
C0170,2025-12-13,South,Returning
C0171,2024-08-23,South,New
C0172,2024-01-26,West,Returning
C0173,2024-07-01,West,Returning
C0174,2025-12-16,West,New
C0175,2023-09-14,North,New
C0176,2026-03-12,South,Returning
C0177,2023-11-12,South,Returning
C0178,2024-02-08,West,New
C0179,2024-03-31,East,New
C0180,2024-10-07,North,Returning
C0181,2024-05-08,East,Returning
C0182,2024-01-03,South,Returning
C0183,2023-09-02,South,New
C0184,2025-05-25,North,New
C0185,2024-05-22,West,New
C0186,2026-05-05,West,New
C0187,2025-08-18,South,Returning
C0188,2024-02-08,South,Returning
C0189,2025-07-23,North,Returning
C0190,2025-06-19,North,New
C0191,2024-01-20,West,New
C0192,2024-05-26,South,Returning
C0193,2025-04-20,West,New
C0194,2024-08-20,South,Returning
C0195,2025-01-02,West,Returning
C0196,2025-11-10,North,New
C0197,2023-12-18,West,Returning
C0198,2024-04-22,West,Returning
C0199,2026-05-30,South,New
C0200,2026-04-01,West,Returning
C0201,2025-11-26,East,Returning
C0202,2023-12-02,South,Returning
C0203,2026-08-22,East,Returning
C0204,2025-10-21,East,VIP
C0205,2026-05-07,West,Returning
C0206,2024-10-26,South,VIP
C0207,2025-08-23,South,Returning
C0208,2024-02-11,North,Returning
C0209,2023-10-23,East,Returning
C0210,2025-06-02,West,New
C0211,2025-11-04,East,Returning
C0212,2024-04-28,North,Returning
C0213,2026-02-12,East,VIP
C0214,2026-08-02,North,Returning
C0215,2026-04-05,South,Returning
C0216,2025-08-12,East,Returning
C0217,2026-05-28,South,Returning
C0218,2025-01-21,South,VIP
C0219,2023-12-25,South,Returning
C0220,2026-07-31,South,New
C0221,2026-04-23,West,Returning
C0222,2023-12-19,West,Returning
C0223,2024-08-28,West,New
C0224,2025-12-19,West,Returning
C0225,2025-10-26,East,Returning
C0226,2024-03-15,East,Returning
C0227,2025-06-18,East,New
C0228,2025-12-27,North,Returning
C0229,2024-04-02,South,VIP
C0230,2026-02-21,South,Returning
C0231,2026-01-05,West,VIP
C0232,2024-11-16,West,New
C0233,2025-04-23,North,New
C0234,2024-10-16,South,New
C0235,2024-01-09,North,New
C0236,2024-08-23,West,Returning
C0237,2025-11-19,East,Returning
C0238,2025-02-22,East,Returning
C0239,2024-12-15,South,Returning
C0240,2025-02-04,North,New
C0241,2025-02-26,North,Returning
C0242,2025-03-18,South,Returning
C0243,2024-10-18,South,Returning
C0244,2025-01-13,West,New
C0245,2025-02-01,North,New
C0246,2024-04-18,West,Returning
C0247,2024-04-10,East,VIP
C0248,2023-11-28,North,VIP
C0249,2024-04-16,North,Returning
C0250,2025-09-30,East,Returning
C0251,2024-02-27,North,Returning
C0252,2023-09-25,North,New
C0253,2026-02-16,West,VIP
C0254,2026-03-09,East,Returning
C0255,2023-12-21,West,Returning
C0256,2026-03-24,West,Returning
C0257,2026-05-24,North,Returning
C0258,2023-09-21,East,Returning
C0259,2026-03-04,East,New
C0260,2026-03-04,East,VIP
C0261,2025-06-17,East,VIP
C0262,2024-03-09,East,Returning
C0263,2024-11-07,North,VIP
C0264,2024-07-23,South,VIP
C0265,2025-02-02,South,Returning
C0266,2025-01-01,West,Returning
C0267,2024-01-22,East,VIP
C0268,2024-08-15,North,New
C0269,2025-07-08,East,VIP
C0270,2024-03-16,East,Returning
C0271,2025-04-15,North,Returning
C0272,2025-11-09,South,Returning
C0273,2024-04-07,East,New
C0274,2026-04-26,West,New
C0275,2025-09-12,North,Returning
C0276,2024-03-03,West,New
C0277,2025-09-07,South,VIP
C0278,2024-09-22,South,Returning
C0279,2024-09-29,North,VIP
C0280,2024-01-01,North,New
C0281,2024-01-01,East,VIP
C0282,2026-03-23,West,Returning
C0283,2024-01-16,West,VIP
C0284,2025-07-08,East,New
C0285,2025-07-15,West,Returning
C0286,2025-07-27,South,Returning
C0287,2026-06-25,North,New
C0288,2024-10-31,South,Returning
C0289,2026-03-21,East,VIP
C0290,2026-02-12,West,VIP
C0291,2023-11-25,East,Returning
C0292,2025-11-11,East,New
C0293,2025-08-04,North,Returning
C0294,2024-03-09,North,Returning
C0295,2025-10-25,South,New
C0296,2024-06-03,East,Returning
C0297,2025-03-27,North,New
C0298,2026-07-15,South,Returning
C0299,2024-07-17,East,New
C0300,2024-03-02,South,Returning
C0301,2025-09-09,West,New
C0302,2024-04-17,North,New
C0303,2025-08-02,North,New
C0304,2026-07-12,North,New
C0305,2023-09-28,North,Returning
C0306,2025-06-06,East,Returning
C0307,2024-08-11,North,New
C0308,2025-01-09,South,New
C0309,2025-06-01,South,VIP
C0310,2024-11-27,East,New
C0311,2025-06-15,North,New
C0312,2025-09-07,South,Returning
C0313,2026-08-03,East,New
C0314,2024-07-17,South,Returning
C0315,2026-01-22,East,Returning
C0316,2025-09-14,West,New
C0317,2024-07-02,North,Returning
C0318,2025-07-29,East,VIP
C0319,2024-07-05,West,Returning
C0320,2025-10-10,West,Returning
C0321,2024-04-22,North,Returning
C0322,2025-02-11,South,Returning
C0323,2024-09-02,North,New
C0324,2025-07-22,West,Returning
C0325,2024-07-23,West,New
C0326,2023-09-03,South,New
C0327,2024-06-07,East,Returning
C0328,2024-12-15,West,VIP
C0329,2024-09-12,South,Returning
C0330,2024-08-04,North,Returning
C0331,2026-06-17,North,Returning
C0332,2025-12-11,East,Returning
C0333,2025-01-14,South,Returning
C0334,2023-12-22,South,Returning
C0335,2023-10-17,North,New
C0336,2024-06-28,West,VIP
C0337,2024-01-24,South,VIP
C0338,2025-05-30,West,New
C0339,2025-11-17,South,Returning
C0340,2025-03-12,South,VIP
C0341,2024-01-22,South,Returning
C0342,2025-05-19,East,New
C0343,2024-09-02,West,Returning
C0344,2023-11-19,North,New
C0345,2026-01-15,South,Returning
C0346,2026-08-29,South,Returning
C0347,2025-05-17,South,Returning
C0348,2024-03-27,North,New
C0349,2023-10-11,North,Returning
C0350,2025-02-24,South,Returning
C0351,2024-11-04,West,Returning
C0352,2024-07-16,East,Returning
C0353,2025-01-19,West,Returning
C0354,2023-11-25,East,VIP
C0355,2024-09-28,East,Returning
C0356,2024-04-05,South,VIP
C0357,2026-04-20,West,Returning
C0358,2024-09-21,North,Returning
C0359,2025-08-04,West,New
C0360,2026-06-25,West,Returning
C0361,2023-09-20,North,Returning
C0362,2025-06-29,North,Returning
C0363,2024-04-13,East,New
C0364,2023-10-12,South,Returning
C0365,2023-11-09,North,Returning
C0366,2025-06-10,West,Returning
C0367,2024-07-02,North,VIP
C0368,2025-08-25,East,Returning
C0369,2025-10-04,South,Returning
C0370,2026-03-20,South,New
C0371,2023-12-05,North,New
C0372,2025-10-23,North,New
C0373,2025-03-17,East,Returning
C0374,2024-01-14,East,Returning
C0375,2023-11-10,North,Returning
C0376,2026-03-14,North,Returning
C0377,2024-05-06,North,New
C0378,2025-10-23,North,Returning
C0379,2025-11-30,West,New
C0380,2026-03-30,East,New
C0381,2026-04-20,South,Returning
C0382,2025-05-08,North,Returning
C0383,2025-07-28,East,Returning
C0384,2024-11-05,North,Returning
C0385,2026-03-21,East,Returning
C0386,2024-02-11,North,VIP
C0387,2024-07-21,South,Returning
C0388,2023-12-11,East,VIP
C0389,2026-01-13,East,VIP
C0390,2024-10-12,North,Returning
C0391,2024-05-28,East,Returning
C0392,2026-01-07,East,Returning
C0393,2024-11-03,South,Returning
C0394,2024-10-07,North,Returning
C0395,2026-01-08,South,New
C0396,2024-03-18,East,Returning
C0397,2025-10-02,North,New
C0398,2025-05-04,North,Returning
C0399,2026-07-19,North,New
C0400,2025-10-14,South,Returning
C0401,2026-05-25,North,VIP
C0402,2025-11-26,North,Returning
C0403,2023-12-20,North,Returning
C0404,2026-05-03,South,Returning
C0405,2025-05-29,South,Returning
C0406,2025-12-15,East,Returning
C0407,2025-03-16,South,New
C0408,2024-11-11,South,Returning
C0409,2025-05-01,East,Returning
C0410,2024-09-30,South,New
C0411,2025-08-08,East,New
C0412,2024-09-07,East,Returning
C0413,2025-07-07,East,New
C0414,2025-02-21,South,VIP
C0415,2023-10-03,North,Returning
C0416,2024-01-08,South,Returning
C0417,2026-01-10,South,New
C0418,2025-09-02,East,New
C0419,2026-06-25,West,Returning
C0420,2024-02-11,South,Returning
C0421,2024-12-05,East,VIP
C0422,2026-03-30,North,New
C0423,2025-07-15,South,Returning
C0424,2026-01-05,East,Returning
C0425,2024-12-25,North,Returning
C0426,2023-09-02,South,New
C0427,2026-07-10,East,Returning
C0428,2023-11-13,South,New
C0429,2025-08-15,East,New
C0430,2024-08-21,South,VIP
C0431,2025-12-12,South,New
C0432,2025-10-14,East,VIP
C0433,2025-11-12,West,Returning
C0434,2026-03-22,West,Returning
C0435,2024-11-23,East,Returning
C0436,2026-08-16,North,Returning
C0437,2023-09-28,East,VIP
C0438,2024-01-04,South,VIP
C0439,2024-07-20,North,VIP
C0440,2023-10-10,West,New
C0441,2025-01-07,South,VIP
C0442,2025-12-08,West,Returning
C0443,2025-11-05,North,New
C0444,2025-10-29,North,VIP
C0445,2026-08-01,West,Returning
C0446,2026-07-14,West,VIP
C0447,2024-06-02,South,VIP
C0448,2025-03-24,South,Returning
C0449,2024-11-27,North,New
C0450,2025-09-10,East,New
C0451,2023-09-27,East,New
C0452,2026-06-01,East,New
C0453,2025-07-16,North,New
C0454,2023-09-30,East,Returning
C0455,2024-10-28,West,Returning
C0456,2025-07-05,East,Returning
C0457,2025-08-30,South,New
C0458,2023-10-03,West,Returning
C0459,2025-05-07,East,New
C0460,2025-04-04,South,New
C0461,2024-04-04,South,Returning
C0462,2026-08-30,South,Returning
C0463,2025-03-18,North,Returning
C0464,2025-07-21,South,Returning
C0465,2024-01-10,North,Returning
C0466,2024-04-30,West,Returning
C0467,2026-07-13,North,Returning
C0468,2024-11-11,South,Returning
C0469,2024-10-23,North,Returning
C0470,2026-03-27,South,VIP
C0471,2024-04-06,North,Returning
C0472,2023-09-24,South,Returning
C0473,2023-10-07,West,New
C0474,2026-05-27,South,Returning
C0475,2024-12-06,South,New
C0476,2025-02-25,West,Returning
C0477,2024-12-18,South,Returning
C0478,2025-07-24,West,New
C0479,2025-07-09,West,VIP
C0480,2024-06-28,East,Returning
C0481,2025-08-17,East,Returning
C0482,2024-08-01,East,New
C0483,2025-05-31,East,Returning
C0484,2025-07-27,South,Returning
C0485,2024-05-14,South,Returning
C0486,2025-07-16,East,New
C0487,2024-01-21,West,New
C0488,2025-07-01,North,New
C0489,2025-02-07,South,Returning
C0490,2026-08-09,South,New
C0491,2025-09-27,West,Returning
C0492,2025-12-06,West,New
C0493,2025-05-17,East,Returning
C0494,2025-06-04,West,Returning
C0495,2025-11-14,East,New
C0496,2024-02-27,West,Returning
C0497,2023-10-01,East,Returning
C0498,2025-02-20,North,New
C0499,2024-11-03,West,VIP
C0500,2025-05-26,West,Returning
C0501,2026-04-02,West,New
C0502,2025-12-24,North,Returning
C0503,2025-07-25,East,Returning
C0504,2025-09-01,North,Returning
C0505,2025-11-01,West,Returning
C0506,2026-08-13,South,Returning
C0507,2024-05-22,West,New
C0508,2025-06-12,East,Returning
C0509,2024-08-29,South,New
C0510,2026-03-29,South,Returning
C0511,2024-04-04,South,Returning
C0512,2023-12-19,East,VIP
C0513,2024-02-13,East,Returning
C0514,2025-01-29,West,New
C0515,2026-01-15,North,VIP
C0516,2025-02-21,South,New
C0517,2026-02-07,South,Returning
C0518,2025-11-10,South,VIP
C0519,2026-04-03,South,New
C0520,2024-06-24,North,VIP
C0521,2025-10-10,South,Returning
C0522,2026-07-08,West,VIP
C0523,2024-10-10,East,Returning
C0524,2026-07-22,South,Returning
C0525,2024-01-27,East,New
C0526,2023-09-03,South,New
C0527,2026-02-14,South,Returning
C0528,2026-02-02,West,New
C0529,2025-08-27,South,Returning
C0530,2024-01-13,West,Returning
C0531,2025-04-19,East,New
C0532,2024-09-19,West,Returning
C0533,2025-10-30,South,New
C0534,2025-12-01,North,Returning
C0535,2025-03-29,East,New
C0536,2025-09-17,East,VIP
C0537,2023-10-16,North,New
C0538,2024-06-17,North,Returning
C0539,2025-10-10,South,VIP
C0540,2024-10-03,North,New
C0541,2023-12-28,West,New
C0542,2026-08-07,South,Returning
C0543,2026-05-15,North,New
C0544,2026-08-20,East,Returning
C0545,2023-10-03,East,Returning
C0546,2024-03-11,East,New
C0547,2024-11-23,East,Returning
C0548,2023-12-26,North,Returning
C0549,2025-09-05,North,VIP
C0550,2025-10-01,South,New
C0551,2024-03-02,West,Returning
C0552,2024-11-21,West,Returning
C0553,2024-11-11,South,Returning
C0554,2025-07-29,East,Returning
C0555,2026-08-25,West,New
C0556,2026-03-26,West,New
C0557,2025-07-09,North,VIP
C0558,2025-04-12,South,Returning
C0559,2024-07-07,West,Returning
C0560,2026-03-12,South,Returning
C0561,2025-07-29,West,VIP
C0562,2024-12-01,North,New
C0563,2024-06-15,South,New
C0564,2024-02-22,West,Returning
C0565,2025-03-24,North,New
C0566,2025-04-24,South,Returning
C0567,2024-08-06,West,Returning
C0568,2024-07-04,East,VIP
C0569,2026-03-25,West,New
C0570,2025-08-04,East,Returning
C0571,2024-12-28,West,Returning
C0572,2025-10-28,North,Returning
C0573,2025-09-13,South,Returning
C0574,2026-04-08,West,Returning
C0575,2025-02-13,East,Returning
C0576,2023-12-12,North,New
C0577,2024-09-24,South,Returning
C0578,2025-03-02,East,Returning
C0579,2024-12-14,East,Returning
C0580,2025-09-05,West,Returning
C0581,2023-10-08,West,VIP
C0582,2024-07-28,East,Returning
C0583,2024-12-19,North,New
C0584,2025-02-01,West,New
C0585,2025-06-21,South,New
C0586,2024-04-14,East,New
C0587,2026-06-22,West,New
C0588,2023-12-23,East,VIP
C0589,2023-10-02,East,Returning
C0590,2026-02-08,East,VIP
C0591,2025-01-04,East,New
C0592,2026-07-25,North,VIP
C0593,2025-05-04,East,New
C0594,2024-04-20,East,Returning
C0595,2025-10-27,South,VIP
C0596,2025-06-19,North,New
C0597,2025-11-10,South,Returning
C0598,2026-03-11,West,Returning
C0599,2024-09-14,North,Returning
C0600,2024-10-31,North,Returning
C0601,2024-08-17,West,New
C0602,2026-02-18,South,New
C0603,2026-04-19,South,Returning
C0604,2025-08-17,West,New
C0605,2026-05-04,East,Returning
C0606,2024-11-10,North,Returning
C0607,2026-02-19,North,Returning
C0608,2025-09-21,East,New
C0609,2025-03-03,East,New
C0610,2024-07-12,West,New
C0611,2025-03-07,East,Returning
C0612,2026-04-09,East,New
C0613,2026-03-23,West,Returning
C0614,2024-08-25,West,Returning
C0615,2025-04-25,South,Returning
C0616,2025-12-19,South,Returning
C0617,2026-03-31,South,Returning
C0618,2025-06-27,East,VIP
C0619,2026-08-02,South,Returning
C0620,2023-11-02,West,Returning
C0621,2025-10-05,South,Returning
C0622,2025-12-04,South,VIP
C0623,2026-01-07,West,Returning
C0624,2025-07-23,South,Returning
C0625,2025-11-29,West,Returning
C0626,2025-08-13,West,New
C0627,2026-06-11,East,VIP
C0628,2026-05-30,South,New
C0629,2024-06-23,East,New
C0630,2025-12-25,North,VIP
C0631,2023-09-14,West,Returning
C0632,2026-02-11,East,Returning
C0633,2026-08-30,South,New
C0634,2026-07-09,South,Returning
C0635,2024-06-03,East,Returning
C0636,2025-05-26,North,Returning
C0637,2025-12-29,North,VIP
C0638,2023-12-10,North,Returning
C0639,2024-09-20,East,New
C0640,2025-02-14,South,Returning
C0641,2025-08-18,North,VIP
C0642,2025-10-23,East,New
C0643,2024-11-03,West,New
C0644,2024-05-26,East,Returning
C0645,2024-02-09,South,Returning
C0646,2026-02-15,South,Returning
C0647,2026-03-20,North,Returning
C0648,2025-12-04,South,Returning
C0649,2024-05-17,North,New
C0650,2024-10-11,West,New
C0651,2026-04-25,East,Returning
C0652,2023-10-19,West,New
C0653,2026-07-16,West,New
C0654,2024-03-21,North,Returning
C0655,2024-08-12,North,Returning
C0656,2025-01-31,East,New
C0657,2026-01-25,West,Returning
C0658,2023-10-16,West,New
C0659,2024-05-01,North,Returning
C0660,2025-12-08,South,Returning
C0661,2025-12-29,West,Returning
C0662,2025-06-07,North,New
C0663,2024-10-31,East,Returning
C0664,2024-08-29,West,Returning
C0665,2024-11-04,North,New
C0666,2023-09-20,North,New
C0667,2023-12-09,West,Returning
C0668,2026-04-07,North,Returning
C0669,2026-02-17,South,New
C0670,2026-02-26,West,VIP
C0671,2025-07-16,South,Returning
C0672,2024-02-07,South,Returning
C0673,2026-07-01,East,Returning
C0674,2024-09-13,South,New
C0675,2024-10-27,West,Returning
C0676,2025-12-06,South,Returning
C0677,2024-12-17,East,VIP
C0678,2024-11-03,South,Returning
C0679,2024-12-10,North,New
C0680,2025-05-25,South,New
C0681,2026-08-06,South,New
C0682,2025-02-18,West,Returning
C0683,2025-01-25,South,VIP
C0684,2026-05-22,West,Returning
C0685,2023-11-07,West,Returning
C0686,2025-01-12,South,VIP
C0687,2024-02-20,North,VIP
C0688,2025-04-04,South,Returning
C0689,2026-08-11,South,Returning
C0690,2023-10-29,West,Returning
C0691,2025-11-25,East,New
C0692,2026-04-30,South,New
C0693,2024-03-07,East,New
C0694,2025-02-08,South,New
C0695,2026-08-26,West,VIP
C0696,2025-03-16,South,VIP
C0697,2024-05-10,North,Returning
C0698,2024-10-24,South,Returning
C0699,2026-04-30,East,Returning
C0700,2025-02-09,North,Returning
C0701,2024-12-10,West,VIP
C0702,2023-10-25,South,New
C0703,2025-06-24,North,New
C0704,2025-03-12,North,New
C0705,2026-03-24,East,New
C0706,2026-06-19,East,New
C0707,2024-07-13,North,Returning
C0708,2026-05-13,South,Returning
C0709,2025-07-12,North,Returning
C0710,2025-08-26,West,New
C0711,2023-12-22,North,Returning
C0712,2024-04-20,South,New
C0713,2024-05-05,West,Returning
C0714,2023-12-30,West,Returning
C0715,2024-09-29,North,New
C0716,2024-12-04,North,Returning
C0717,2025-12-03,West,New
C0718,2025-08-12,North,New
C0719,2024-02-24,South,New
C0720,2025-06-19,West,Returning
C0721,2025-07-22,West,Returning
C0722,2024-08-30,West,Returning
C0723,2023-10-20,South,Returning
C0724,2024-11-21,South,Returning
C0725,2024-05-07,West,New
C0726,2024-05-30,North,VIP
C0727,2024-04-01,South,New
C0728,2023-09-16,South,New
C0729,2025-10-15,West,Returning
C0730,2024-12-16,West,Returning
C0731,2024-08-18,West,VIP
C0732,2025-07-07,East,Returning
C0733,2024-04-05,South,New
C0734,2023-09-30,East,New
C0735,2025-07-10,South,Returning
C0736,2025-05-15,West,VIP
C0737,2024-09-13,North,VIP
C0738,2024-09-24,South,Returning
C0739,2024-12-20,South,Returning
C0740,2025-04-22,South,New
C0741,2026-06-30,West,Returning
C0742,2025-05-14,East,New
C0743,2025-09-22,North,Returning
C0744,2026-07-11,East,Returning
C0745,2025-08-14,East,Returning
C0746,2026-02-18,North,Returning
C0747,2026-01-27,South,Returning
C0748,2025-12-31,East,Returning
C0749,2025-05-28,East,VIP
C0750,2025-07-31,West,New
C0751,2024-07-20,East,Returning
C0752,2026-02-24,North,Returning
C0753,2024-02-02,West,Returning
C0754,2026-05-14,North,New
C0755,2026-03-16,East,VIP
C0756,2024-04-04,North,New
C0757,2025-05-30,East,Returning
C0758,2023-10-13,West,New
C0759,2025-07-30,South,Returning
C0760,2025-07-23,South,Returning
C0761,2026-06-03,North,Returning
C0762,2025-04-24,South,Returning
C0763,2026-03-29,East,VIP
C0764,2026-08-11,West,Returning
C0765,2024-06-14,East,Returning
C0766,2025-10-16,West,Returning
C0767,2026-01-24,East,Returning
C0768,2026-01-26,East,Returning
C0769,2026-01-27,North,Returning
C0770,2025-08-28,South,Returning
C0771,2024-09-04,North,Returning
C0772,2025-03-04,East,Returning
C0773,2025-09-21,East,New
C0774,2025-04-17,East,Returning
C0775,2025-09-06,East,Returning
C0776,2024-10-19,North,Returning
C0777,2025-03-03,North,VIP
C0778,2023-10-30,South,New
C0779,2024-02-17,South,New
C0780,2024-03-13,West,VIP
C0781,2023-12-15,West,Returning
C0782,2026-03-17,West,Returning
C0783,2025-08-13,South,New
C0784,2025-01-13,South,VIP
C0785,2024-12-20,East,Returning
C0786,2025-08-01,East,Returning
C0787,2026-03-07,East,Returning
C0788,2024-11-30,East,New
C0789,2026-02-07,South,Returning
C0790,2025-03-01,North,New
C0791,2024-01-14,West,New
C0792,2024-07-07,North,Returning
C0793,2025-07-31,North,Returning
C0794,2025-11-12,West,Returning
C0795,2026-08-21,West,Returning
C0796,2025-05-21,North,New
C0797,2026-06-23,West,Returning
C0798,2026-03-24,South,VIP
C0799,2025-04-06,North,VIP
C0800,2024-06-16,East,Returning
