order_id,customer_id,product_id,order_date,quantity,revenue,channel
O000161,C0689,P0016,2025-09-04,2,61.96,Email
O000162,C0138,P0009,2025-09-04,2,94.5,Email
O000163,C0431,P0016,2025-09-04,1,30.98,Email
O000164,C0709,P0020,2025-09-04,2,50.04,Organic
O000165,C0738,P0018,2025-09-04,1,94.25,Organic
O000166,C0517,P0024,2025-09-04,2,63.16,Organic
O000167,C0176,P0029,2025-09-04,2,39.54,Paid
O000168,C0440,P0029,2025-09-04,2,39.54,Organic
O000169,C0422,P0028,2025-09-04,1,19.44,Paid
O000170,C0233,P0038,2025-09-04,3,335.85,Email
O000171,C0654,P0034,2025-09-04,1,87.49,Organic
O000172,C0233,P0039,2025-09-04,3,122.46,Organic
O000173,C0290,P0008,2025-09-04,2,270.52,Email
O000174,C0357,P0002,2025-09-04,3,271.26,Email
O000175,C0497,P0012,2025-09-04,3,219.54,Paid
O000176,C0744,P0014,2025-09-04,2,86.74,Organic
O000177,C0769,P0018,2025-09-04,2,188.5,Referral
O000178,C0771,P0017,2025-09-04,1,20.56,Organic
O000179,C0407,P0018,2025-09-04,1,94.25,Organic
O000180,C0150,P0019,2025-09-04,2,298.46,Referral
O000181,C0265,P0036,2025-09-04,2,116.48,Paid
O000182,C0290,P0039,2025-09-04,3,122.46,Organic
O000183,C0568,P0036,2025-09-04,2,116.48,Organic
O000184,C0459,P0005,2025-09-05,1,124.69,Paid
O000185,C0755,P0002,2025-09-05,1,90.42,Paid
O000186,C0399,P0011,2025-09-05,3,101.94,Organic
O000187,C0463,P0018,2025-09-05,3,282.75,Organic
O000188,C0551,P0024,2025-09-05,1,31.58,Paid
O000189,C0347,P0023,2025-09-05,1,125.29,Email
O000190,C0627,P0029,2025-09-05,1,19.77,Organic
O000191,C0195,P0032,2025-09-05,2,106.18,Paid
O000192,C0050,P0025,2025-09-05,3,89.28,Referral
O000193,C0317,P0026,2025-09-05,1,47.35,Email
O000194,C0755,P0026,2025-09-05,1,47.35,Email
O000195,C0631,P0027,2025-09-05,2,57.16,Paid
O000196,C0464,P0025,2025-09-05,1,29.76,Organic
O000197,C0256,P0038,2025-09-05,1,111.95,Organic
O000198,C0455,P0005,2025-09-05,3,374.07,Organic
O000199,C0569,P0006,2025-09-05,1,139.43,Email
O000200,C0424,P0001,2025-09-05,2,737.56,Paid
O000201,C0392,P0003,2025-09-05,2,567.96,Email
O000202,C0712,P0012,2025-09-05,2,146.36,Organic
O000203,C0609,P0010,2025-09-05,2,94.88,Paid
O000204,C0249,P0017,2025-09-05,1,20.56,Email
O000205,C0480,P0025,2025-09-05,2,59.52,Organic
O000206,C0646,P0038,2025-09-05,3,335.85,Organic
O000207,C0785,P0040,2025-09-05,3,274.89,Paid
O000208,C0430,P0033,2025-09-05,2,164.88,Organic
O000209,C0167,P0004,2025-09-05,2,666.42,Email
O000210,C0440,P0007,2025-09-05,3,1161.69,Paid
O000211,C0680,P0009,2025-09-05,1,47.25,Organic
O000212,C0476,P0013,2025-09-05,2,145.78,Organic
O000213,C0068,P0018,2025-09-05,2,188.5,Email
O000214,C0633,P0027,2025-09-05,2,57.16,Email
O000215,C0115,P0038,2025-09-05,1,111.95,Organic
O000216,C0660,P0038,2025-09-05,2,223.9,Organic
O000217,C0757,P0033,2025-09-05,2,164.88,Organic
O000218,C0211,P0039,2025-09-05,2,81.64,Paid
O000219,C0726,P0005,2025-09-05,3,374.07,Organic
O000220,C0511,P0016,2025-09-05,1,30.98,Organic
O000221,C0453,P0018,2025-09-05,1,94.25,Paid
O000222,C0314,P0019,2025-09-05,1,149.23,Paid
O000223,C0456,P0032,2025-09-05,2,106.18,Organic
O000224,C0221,P0038,2025-09-05,2,223.9,Referral
O000225,C0264,P0033,2025-09-05,2,164.88,Organic
O000226,C0169,P0004,2025-09-06,3,999.63,Organic
O000227,C0019,P0006,2025-09-06,1,139.43,Organic
O000228,C0062,P0004,2025-09-06,3,999.63,Paid
O000229,C0324,P0006,2025-09-06,3,418.29,Paid
O000230,C0219,P0011,2025-09-06,3,101.94,Organic
O000231,C0403,P0014,2025-09-06,3,130.11,Organic
O000232,C0799,P0015,2025-09-06,1,77.63,Paid
O000233,C0445,P0021,2025-09-06,2,94.08,Paid
O000234,C0523,P0021,2025-09-06,2,94.08,Organic
O000235,C0157,P0026,2025-09-06,2,94.7,Referral
O000236,C0212,P0031,2025-09-06,1,33.97,Email
O000237,C0263,P0026,2025-09-06,2,94.7,Organic
O000238,C0317,P0026,2025-09-06,1,47.35,Email
O000239,C0281,P0032,2025-09-06,2,106.18,Organic
O000240,C0685,P0038,2025-09-06,1,111.95,Organic
O000241,C0128,P0034,2025-09-06,3,262.47,Email
O000242,C0157,P0038,2025-09-06,3,335.85,Organic
O000243,C0435,P0037,2025-09-06,1,57.35,Paid
O000244,C0563,P0003,2025-09-06,2,567.96,Paid
O000245,C0134,P0002,2025-09-06,1,90.42,Paid
O000246,C0605,P0004,2025-09-06,3,999.63,Paid
O000247,C0276,P0013,2025-09-06,1,72.89,Organic
O000248,C0594,P0012,2025-09-06,1,73.18,Paid
O000249,C0605,P0010,2025-09-06,1,47.44,Email
O000250,C0017,P0016,2025-09-06,3,92.94,Organic
O000251,C0795,P0013,2025-09-06,3,218.67,Paid
O000252,C0646,P0021,2025-09-06,3,141.12,Paid
O000253,C0089,P0018,2025-09-06,1,94.25,Organic
O000254,C0006,P0020,2025-09-06,3,75.06,Paid
O000255,C0158,P0031,2025-09-06,1,33.97,Email
O000256,C0575,P0037,2025-09-06,1,57.35,Organic
O000257,C0560,P0036,2025-09-06,2,116.48,Paid
O000258,C0047,P0033,2025-09-06,2,164.88,Organic
O000259,C0127,P0034,2025-09-06,2,174.98,Email
O000260,C0734,P0033,2025-09-06,2,164.88,Organic
O000261,C0564,P0003,2025-09-06,2,567.96,Referral
O000262,C0299,P0011,2025-09-06,1,33.98,Paid
O000263,C0350,P0012,2025-09-06,1,73.18,Email
O000264,C0780,P0018,2025-09-06,3,282.75,Organic
O000265,C0689,P0022,2025-09-06,1,87.46,Paid
O000266,C0389,P0023,2025-09-06,2,250.58,Paid
O000267,C0083,P0018,2025-09-06,3,282.75,Organic
O000268,C0410,P0018,2025-09-06,2,188.5,Organic
O000269,C0126,P0018,2025-09-06,1,94.25,Organic
O000270,C0068,P0026,2025-09-06,3,142.05,Organic
O000271,C0667,P0025,2025-09-06,2,59.52,Email
O000272,C0496,P0034,2025-09-06,1,87.49,Organic
O000273,C0191,P0038,2025-09-06,1,111.95,Email
O000274,C0389,P0037,2025-09-06,1,57.35,Organic
O000275,C0440,P0036,2025-09-06,3,174.72,Referral
O000276,C0481,P0036,2025-09-06,3,174.72,Referral
O000277,C0522,P0039,2025-09-06,2,81.64,Paid
O000278,C0621,P0003,2025-09-06,2,567.96,Organic
O000279,C0566,P0016,2025-09-06,3,92.94,Paid
O000280,C0695,P0009,2025-09-06,3,141.75,Organic
O000281,C0552,P0019,2025-09-06,2,298.46,Paid
O000282,C0448,P0017,2025-09-06,2,41.12,Paid
O000283,C0791,P0018,2025-09-06,3,282.75,Organic
O000284,C0555,P0031,2025-09-06,1,33.97,Paid
O000285,C0478,P0026,2025-09-06,3,142.05,Paid
O000286,C0069,P0037,2025-09-06,1,57.35,Organic
O000287,C0716,P0038,2025-09-06,2,223.9,Email
O000288,C0695,P0037,2025-09-06,1,57.35,Email
O000289,C0383,P0036,2025-09-06,1,58.24,Organic
O000290,C0215,P0001,2025-09-07,3,1106.34,Paid
O000291,C0219,P0007,2025-09-07,1,387.23,Organic
O000292,C0723,P0002,2025-09-07,2,180.84,Organic
O000293,C0611,P0011,2025-09-07,1,33.98,Organic
O000294,C0100,P0017,2025-09-07,3,61.68,Paid
O000295,C0205,P0022,2025-09-07,1,87.46,Organic
O000296,C0256,P0021,2025-09-07,1,47.04,Paid
O000297,C0215,P0024,2025-09-07,2,63.16,Paid
O000298,C0122,P0026,2025-09-07,3,142.05,Organic
O000299,C0638,P0025,2025-09-07,1,29.76,Referral
O000300,C0228,P0033,2025-09-07,1,82.44,Organic
O000301,C0472,P0038,2025-09-07,1,111.95,Organic
O000302,C0641,P0005,2025-09-07,1,124.69,Paid
O000303,C0441,P0010,2025-09-07,2,94.88,Email
O000304,C0439,P0011,2025-09-07,3,101.94,Referral
O000305,C0006,P0014,2025-09-07,2,86.74,Organic
O000306,C0439,P0009,2025-09-07,1,47.25,Organic
O000307,C0794,P0019,2025-09-07,1,149.23,Email
O000308,C0178,P0029,2025-09-07,1,19.77,Organic
O000309,C0632,P0027,2025-09-07,3,85.74,Email
O000310,C0609,P0025,2025-09-07,3,89.28,Paid
O000311,C0775,P0038,2025-09-07,2,223.9,Organic
O000312,C0132,P0034,2025-09-07,1,87.49,Paid
O000313,C0048,P0033,2025-09-07,2,164.88,Organic
O000314,C0177,P0006,2025-09-07,3,418.29,Paid
O000315,C0305,P0008,2025-09-07,3,405.78,Organic
O000316,C0694,P0008,2025-09-07,2,270.52,Organic
O000317,C0143,P0012,2025-09-07,3,219.54,Email
O000318,C0108,P0009,2025-09-07,1,47.25,Organic
O000319,C0733,P0013,2025-09-07,1,72.89,Organic
O000320,C0754,P0010,2025-09-07,3,142.32,Organic
O000321,C0601,P0012,2025-09-07,3,219.54,Organic
O000322,C0561,P0024,2025-09-07,3,94.74,Paid
O000323,C0522,P0022,2025-09-07,3,262.38,Paid
O000324,C0305,P0021,2025-09-07,3,141.12,Paid
O000325,C0540,P0030,2025-09-07,2,61.0,Organic
O000326,C0108,P0025,2025-09-07,1,29.76,Organic
O000327,C0126,P0036,2025-09-07,2,116.48,Paid
O000328,C0574,P0038,2025-09-07,2,223.9,Paid
O000329,C0359,P0036,2025-09-07,1,58.24,Email
O000330,C0302,P0002,2025-09-07,3,271.26,Organic
O000331,C0558,P0003,2025-09-07,3,851.94,Paid
O000332,C0161,P0010,2025-09-07,1,47.44,Paid
O000333,C0432,P0021,2025-09-07,2,94.08,Organic
O000334,C0704,P0018,2025-09-07,3,282.75,Organic
O000335,C0668,P0017,2025-09-07,3,61.68,Organic
O000336,C0498,P0029,2025-09-07,1,19.77,Referral
O000337,C0696,P0027,2025-09-07,3,85.74,Organic
O000338,C0117,P0028,2025-09-07,2,38.88,Organic
O000339,C0800,P0029,2025-09-07,2,39.54,Organic
O000340,C0469,P0032,2025-09-07,2,106.18,Organic
O000341,C0783,P0031,2025-09-07,2,67.94,Organic
O000342,C0568,P0030,2025-09-07,2,61.0,Paid
O000343,C0076,P0033,2025-09-07,3,247.32,Organic
O000344,C0383,P0034,2025-09-07,2,174.98,Organic
O000345,C0203,P0037,2025-09-07,3,172.05,Paid
O000346,C0696,P0034,2025-09-07,3,262.47,Organic
O000347,C0617,P0003,2025-09-08,2,567.96,Paid
O000348,C0425,P0004,2025-09-08,1,333.21,Organic
O000349,C0226,P0008,2025-09-08,2,270.52,Email
O000350,C0618,P0013,2025-09-08,1,72.89,Referral
O000351,C0399,P0012,2025-09-08,1,73.18,Organic
O000352,C0207,P0024,2025-09-08,2,63.16,Referral
O000353,C0322,P0020,2025-09-08,1,25.02,Organic
O000354,C0796,P0020,2025-09-08,3,75.06,Referral
O000355,C0464,P0017,2025-09-08,1,20.56,Referral
O000356,C0435,P0036,2025-09-08,2,116.48,Organic
O000357,C0683,P0005,2025-09-08,3,374.07,Paid
O000358,C0489,P0008,2025-09-08,1,135.26,Paid
O000359,C0537,P0001,2025-09-08,2,737.56,Organic
O000360,C0596,P0004,2025-09-08,2,666.42,Email
O000361,C0276,P0001,2025-09-08,1,368.78,Email
O000362,C0392,P0004,2025-09-08,2,666.42,Paid
O000363,C0160,P0013,2025-09-08,3,218.67,Email
O000364,C0533,P0022,2025-09-08,1,87.46,Paid
O000365,C0060,P0019,2025-09-08,2,298.46,Organic
O000366,C0249,P0021,2025-09-08,2,94.08,Organic
O000367,C0180,P0018,2025-09-08,1,94.25,Organic
O000368,C0446,P0017,2025-09-08,3,61.68,Organic
O000369,C0250,P0029,2025-09-08,2,39.54,Organic
O000370,C0488,P0026,2025-09-08,3,142.05,Email
O000371,C0775,P0032,2025-09-08,1,53.09,Organic
O000372,C0049,P0025,2025-09-08,3,89.28,Paid
O000373,C0766,P0035,2025-09-08,3,354.63,Email
O000374,C0490,P0007,2025-09-08,3,1161.69,Organic
O000375,C0099,P0004,2025-09-08,3,999.63,Organic
O000376,C0557,P0011,2025-09-08,2,67.96,Paid
O000377,C0034,P0015,2025-09-08,3,232.89,Paid
O000378,C0240,P0010,2025-09-08,3,142.32,Paid
O000379,C0692,P0014,2025-09-08,3,130.11,Paid
O000380,C0410,P0011,2025-09-08,2,67.96,Organic
O000381,C0505,P0023,2025-09-08,1,125.29,Email
O000382,C0112,P0019,2025-09-08,2,298.46,Email
O000383,C0680,P0030,2025-09-08,3,91.5,Paid
O000384,C0112,P0030,2025-09-08,2,61.0,Email
O000385,C0373,P0040,2025-09-08,1,91.63,Referral
O000386,C0496,P0040,2025-09-08,3,274.89,Paid
O000387,C0517,P0034,2025-09-08,1,87.49,Email
O000388,C0229,P0005,2025-09-08,2,249.38,Paid
O000389,C0161,P0004,2025-09-08,3,999.63,Organic
O000390,C0221,P0016,2025-09-08,1,30.98,Paid
O000391,C0479,P0010,2025-09-08,2,94.88,Email
O000392,C0448,P0018,2025-09-08,1,94.25,Email
O000393,C0264,P0021,2025-09-08,2,94.08,Organic
O000394,C0458,P0032,2025-09-08,3,159.27,Organic
O000395,C0483,P0031,2025-09-08,2,67.94,Paid
O000396,C0612,P0033,2025-09-08,3,247.32,Paid
O000397,C0051,P0040,2025-09-08,2,183.26,Paid
O000398,C0218,P0003,2025-09-09,3,851.94,Email
O000399,C0620,P0007,2025-09-09,1,387.23,Email
O000400,C0611,P0002,2025-09-09,1,90.42,Email
O000401,C0510,P0012,2025-09-09,1,73.18,Organic
O000402,C0576,P0017,2025-09-09,3,61.68,Email
O000403,C0218,P0020,2025-09-09,2,50.04,Referral
O000404,C0380,P0024,2025-09-09,3,94.74,Organic
O000405,C0088,P0031,2025-09-09,2,67.94,Organic
O000406,C0364,P0028,2025-09-09,3,58.32,Email
O000407,C0435,P0032,2025-09-09,1,53.09,Organic
O000408,C0599,P0030,2025-09-09,1,30.5,Organic
O000409,C0551,P0034,2025-09-09,1,87.49,Organic
O000410,C0003,P0035,2025-09-09,1,118.21,Paid
O000411,C0081,P0035,2025-09-09,2,236.42,Email
O000412,C0586,P0007,2025-09-09,1,387.23,Referral
O000413,C0772,P0005,2025-09-09,1,124.69,Paid
O000414,C0486,P0002,2025-09-09,3,271.26,Paid
O000415,C0412,P0009,2025-09-09,3,141.75,Paid
O000416,C0430,P0015,2025-09-09,2,155.26,Paid
O000417,C0064,P0009,2025-09-09,2,94.5,Organic
O000418,C0073,P0011,2025-09-09,3,101.94,Paid
O000419,C0018,P0023,2025-09-09,2,250.58,Organic
O000420,C0675,P0027,2025-09-09,1,28.58,Email
O000421,C0180,P0027,2025-09-09,3,85.74,Organic
O000422,C0691,P0039,2025-09-09,1,40.82,Organic
O000423,C0763,P0002,2025-09-09,3,271.26,Email
O000424,C0681,P0002,2025-09-09,3,271.26,Organic
O000425,C0561,P0010,2025-09-09,3,142.32,Paid
O000426,C0234,P0017,2025-09-09,2,41.12,Email
O000427,C0476,P0024,2025-09-09,2,63.16,Paid
O000428,C0315,P0025,2025-09-09,3,89.28,Organic
O000429,C0738,P0033,2025-09-09,2,164.88,Referral
O000430,C0387,P0037,2025-09-09,2,114.7,Organic
O000431,C0706,P0013,2025-09-09,1,72.89,Organic
O000432,C0311,P0020,2025-09-09,1,25.02,Organic
O000433,C0229,P0025,2025-09-09,1,29.76,Organic
O000434,C0791,P0026,2025-09-09,3,142.05,Organic
O000435,C0296,P0030,2025-09-09,3,91.5,Email
O000436,C0744,P0037,2025-09-09,2,114.7,Email
O000437,C0770,P0036,2025-09-09,3,174.72,Email
O000438,C0407,P0039,2025-09-09,3,122.46,Organic
O000439,C0203,P0038,2025-09-09,1,111.95,Referral
O000440,C0695,P0034,2025-09-09,3,262.47,Paid
O000441,C0265,P0037,2025-09-09,3,172.05,Referral
O000442,C0290,P0034,2025-09-09,1,87.49,Paid
O000443,C0621,P0039,2025-09-09,3,122.46,Organic
O000444,C0616,P0001,2025-09-10,1,368.78,Paid
O000445,C0385,P0003,2025-09-10,3,851.94,Organic
O000446,C0170,P0014,2025-09-10,2,86.74,Paid
O000447,C0403,P0019,2025-09-10,1,149.23,Organic
O000448,C0554,P0018,2025-09-10,3,282.75,Organic
O000449,C0020,P0017,2025-09-10,1,20.56,Organic
O000450,C0570,P0027,2025-09-10,2,57.16,Referral
O000451,C0277,P0032,2025-09-10,2,106.18,Email
O000452,C0603,P0028,2025-09-10,3,58.32,Paid
O000453,C0141,P0039,2025-09-10,1,40.82,Organic
O000454,C0335,P0006,2025-09-10,3,418.29,Referral
O000455,C0444,P0002,2025-09-10,3,271.26,Paid
O000456,C0160,P0001,2025-09-10,1,368.78,Organic
O000457,C0580,P0022,2025-09-10,2,174.92,Email
O000458,C0159,P0026,2025-09-10,1,47.35,Organic
O000459,C0609,P0033,2025-09-10,1,82.44,Paid
O000460,C0040,P0008,2025-09-10,2,270.52,Organic
O000461,C0112,P0004,2025-09-10,1,333.21,Organic
O000462,C0325,P0001,2025-09-10,1,368.78,Paid
O000463,C0220,P0007,2025-09-10,2,774.46,Paid
O000464,C0418,P0013,2025-09-10,3,218.67,Paid
O000465,C0283,P0024,2025-09-10,2,63.16,Paid
O000466,C0031,P0027,2025-09-10,1,28.58,Organic
O000467,C0305,P0030,2025-09-10,3,91.5,Email
O000468,C0754,P0037,2025-09-10,2,114.7,Paid
O000469,C0754,P0040,2025-09-10,3,274.89,Paid
O000470,C0192,P0005,2025-09-10,2,249.38,Organic
O000471,C0497,P0003,2025-09-10,3,851.94,Paid
O000472,C0053,P0014,2025-09-10,3,130.11,Organic
O000473,C0096,P0012,2025-09-10,3,219.54,Paid
O000474,C0059,P0017,2025-09-10,1,20.56,Paid
O000475,C0555,P0020,2025-09-10,1,25.02,Organic
O000476,C0354,P0018,2025-09-10,1,94.25,Organic
O000477,C0791,P0032,2025-09-10,1,53.09,Organic
O000478,C0096,P0027,2025-09-10,3,85.74,Referral
O000479,C0688,P0040,2025-09-10,1,91.63,Referral
O000480,C0442,P0036,2025-09-10,1,58.24,Organic
O000481,C0475,P0038,2025-09-10,2,223.9,Paid
O000482,C0487,P0007,2025-09-11,1,387.23,Organic
O000483,C0043,P0002,2025-09-11,3,271.26,Paid
