customer_id,signup_date,region,segment
C0397,2025-12-20,West,Returning
C0398,2026-05-10,West,Returning
C0399,2025-09-20,South,New
C0400,2025-08-22,West,Returning
C0401,2024-01-12,North,VIP
C0402,2025-02-17,West,Returning
C0403,2024-01-09,North,Returning
C0404,2025-03-21,East,Returning
C0405,2025-01-24,North,New
C0406,2024-09-20,North,Returning
C0407,2023-09-08,East,Returning
C0408,2024-11-24,East,Returning
C0409,2024-05-10,East,Returning
C0410,2025-06-29,South,Returning
C0411,2024-06-23,South,VIP
C0412,2025-02-20,East,Returning
C0413,2026-08-03,North,Returning
C0414,2024-02-12,North,New
C0415,2025-12-30,South,Returning
C0416,2023-12-22,North,Returning
C0417,2024-08-24,East,New
C0418,2026-08-24,West,VIP
C0419,2026-08-08,West,Returning
C0420,2026-05-17,North,Returning
C0421,2025-03-05,North,New
C0422,2024-11-12,East,New
C0423,2025-01-17,North,New
C0424,2026-06-08,East,Returning
C0425,2026-03-14,West,New
C0426,2023-10-13,North,Returning
C0427,2026-04-09,East,Returning
C0428,2024-04-24,West,VIP
C0429,2026-01-23,East,Returning
C0430,2025-04-06,East,New
C0431,2025-09-22,East,Returning
C0432,2024-11-18,North,Returning
C0433,2025-07-15,South,Returning
C0434,2025-09-07,East,New
C0435,2024-12-26,West,New
C0436,2025-07-22,West,Returning
C0437,2025-04-23,South,Returning
C0438,2026-04-21,East,Returning
C0439,2026-08-07,West,New
C0440,2024-11-29,North,New
C0441,2026-02-27,South,New
C0442,2023-11-25,North,Returning
C0443,2024-03-29,East,Returning
C0444,2025-01-11,North,Returning
C0445,2024-06-14,East,Returning
C0446,2024-10-27,North,VIP
C0447,2026-03-30,South,VIP
C0448,2024-03-26,South,New
C0449,2024-04-22,East,New
C0450,2025-06-19,East,Returning
C0451,2024-09-28,East,New
C0452,2023-12-01,East,New
C0453,2025-12-17,East,New
C0454,2025-02-15,South,Returning
C0455,2026-05-24,North,Returning
C0456,2025-01-28,North,Returning
C0457,2025-04-06,West,New
C0458,2025-10-21,East,New
C0459,2025-08-02,West,VIP
C0460,2024-12-26,North,New
C0461,2023-09-04,West,VIP
C0462,2024-12-10,West,Returning
C0463,2026-02-04,South,New
C0464,2024-01-08,East,Returning
C0465,2026-04-21,West,VIP
C0466,2023-09-10,West,Returning
C0467,2023-11-08,West,VIP
C0468,2025-08-26,North,New
C0469,2024-10-10,West,Returning
C0470,2025-12-16,South,New
C0471,2025-03-08,North,New
C0472,2024-05-11,West,New
C0473,2024-01-05,South,Returning
C0474,2023-10-16,North,New
C0475,2023-10-21,North,New
C0476,2024-07-24,North,Returning
C0477,2025-08-09,East,Returning
C0478,2025-09-25,West,Returning
C0479,2024-03-27,South,New
C0480,2025-04-29,West,Returning
C0481,2025-11-05,West,Returning
C0482,2026-03-18,West,New
C0483,2024-12-05,South,Returning
C0484,2024-06-26,South,VIP
C0485,2026-07-06,West,New
C0486,2025-11-08,West,Returning
C0487,2024-01-17,South,Returning
C0488,2026-01-16,East,New
C0489,2024-08-17,South,New
C0490,2025-08-22,South,VIP
C0491,2024-05-19,South,Returning
C0492,2024-12-20,South,Returning
C0493,2025-04-09,East,Returning
C0494,2024-02-02,East,VIP
C0495,2024-01-10,North,New
C0496,2024-05-25,East,Returning
C0497,2026-05-13,North,Returning
C0498,2024-12-08,North,New
C0499,2025-11-05,West,Returning
C0500,2024-12-27,East,New
C0501,2025-09-09,South,New
C0502,2025-02-13,South,Returning
C0503,2026-06-04,East,Returning
C0504,2024-05-24,South,VIP
C0505,2024-05-31,West,Returning
C0506,2025-08-30,East,Returning
C0507,2026-01-04,North,VIP
C0508,2024-01-14,East,New
C0509,2026-07-22,West,New
C0510,2023-11-01,West,New
C0511,2024-07-20,West,Returning
C0512,2025-10-12,North,New
C0513,2026-05-23,South,New
C0514,2024-06-20,West,Returning
C0515,2023-12-12,West,New
C0516,2026-07-10,North,New
C0517,2024-12-07,West,Returning
C0518,2024-09-29,East,Returning
C0519,2024-06-14,West,New
C0520,2024-03-20,South,Returning
C0521,2024-10-30,South,Returning
C0522,2025-01-17,East,Returning
C0523,2026-04-30,East,New
C0524,2026-05-01,South,New
C0525,2023-11-05,West,New
C0526,2025-11-16,South,Returning
C0527,2024-09-29,East,Returning
C0528,2024-08-21,East,Returning
C0529,2024-08-21,South,Returning
C0530,2026-07-29,West,VIP
C0531,2026-07-26,North,New
C0532,2024-12-15,North,New
C0533,2026-04-07,South,New
C0534,2024-07-12,East,Returning
C0535,2026-07-23,East,New
C0536,2025-05-19,North,Returning
C0537,2024-01-13,South,New
C0538,2026-02-09,East,New
C0539,2026-03-22,North,Returning
C0540,2026-01-04,North,Returning
C0541,2024-11-30,West,VIP
C0542,2025-06-05,West,Returning
C0543,2024-06-12,South,Returning
C0544,2026-05-29,South,Returning
C0545,2024-05-01,East,New
C0546,2025-01-04,West,Returning
C0547,2025-10-02,North,Returning
C0548,2023-12-04,North,Returning
C0549,2026-01-17,South,Returning
C0550,2024-07-27,West,Returning
C0551,2025-06-24,West,Returning
C0552,2024-06-25,North,Returning
C0553,2023-12-25,East,Returning
C0554,2024-10-13,West,New
C0555,2023-09-27,North,Returning
C0556,2025-08-05,East,Returning
C0557,2026-07-04,South,Returning
C0558,2023-09-05,East,New
C0559,2024-02-27,East,VIP
C0560,2025-09-14,West,VIP
C0561,2026-05-11,North,New
C0562,2023-10-04,East,VIP
C0563,2025-01-05,East,New
C0564,2024-06-12,South,New
C0565,2026-03-03,East,Returning
C0566,2024-06-30,South,New
C0567,2025-07-15,West,Returning
C0568,2024-05-31,East,Returning
C0569,2025-08-13,North,New
C0570,2025-07-30,South,Returning
C0571,2024-07-28,South,Returning
C0572,2025-08-20,West,Returning
C0573,2025-11-03,South,Returning
C0574,2024-07-11,West,Returning
C0575,2024-09-07,South,Returning
C0576,2025-08-20,North,New
C0577,2025-07-07,South,New
C0578,2026-02-21,South,New
C0579,2025-11-24,South,VIP
C0580,2024-09-16,North,Returning
C0581,2024-04-19,West,Returning
C0582,2025-03-30,East,New
C0583,2025-11-30,West,Returning
C0584,2026-04-09,East,Returning
C0585,2025-03-20,West,New
C0586,2026-03-09,South,Returning
C0587,2024-07-01,West,New
C0588,2023-11-19,North,New
C0589,2025-12-15,East,Returning
C0590,2023-10-28,South,Returning
C0591,2026-06-07,North,VIP
C0592,2026-01-17,West,Returning
C0593,2025-02-23,East,New
C0594,2026-08-20,East,VIP
C0595,2024-08-30,North,Returning
C0596,2024-02-16,South,New
C0597,2024-02-17,North,Returning
C0598,2024-08-11,West,Returning
C0599,2023-09-29,South,Returning
C0600,2024-10-07,North,Returning
C0601,2024-09-20,East,New
C0602,2025-02-07,North,New
C0603,2023-11-18,North,New
C0604,2026-05-03,South,Returning
C0605,2024-10-29,South,Returning
C0606,2024-02-11,West,VIP
C0607,2026-04-07,North,New
C0608,2024-12-08,South,Returning
C0609,2025-05-14,South,Returning
C0610,2024-08-19,North,Returning
C0611,2025-09-03,South,Returning
C0612,2026-05-04,East,Returning
C0613,2025-03-15,East,VIP
C0614,2025-06-16,South,Returning
C0615,2024-01-14,South,Returning
C0616,2025-02-21,East,Returning
C0617,2024-04-09,North,VIP
C0618,2024-08-03,West,Returning
C0619,2024-11-13,North,Returning
C0620,2023-09-25,South,Returning
C0621,2025-05-09,East,New
C0622,2024-03-19,North,Returning
C0623,2026-06-29,East,Returning
C0624,2026-07-04,West,New
C0625,2024-09-11,East,Returning
C0626,2024-06-17,West,New
C0627,2026-05-08,East,Returning
C0628,2024-08-01,West,Returning
C0629,2024-09-06,South,New
C0630,2024-04-17,North,VIP
C0631,2024-03-09,North,Returning
C0632,2025-05-07,South,Returning
C0633,2025-10-08,South,Returning
C0634,2023-11-06,East,New
C0635,2025-02-12,East,New
C0636,2024-01-11,East,New
C0637,2024-09-02,North,Returning
C0638,2025-01-29,West,Returning
C0639,2026-06-20,East,Returning
C0640,2024-06-11,South,Returning
C0641,2026-01-28,West,Returning
C0642,2024-06-17,North,Returning
C0643,2025-06-08,West,Returning
C0644,2025-09-22,South,Returning
C0645,2025-06-20,West,New
C0646,2025-05-22,West,New
C0647,2024-02-28,East,VIP
C0648,2024-07-05,East,Returning
C0649,2026-05-15,West,VIP
C0650,2024-03-01,West,New
C0651,2023-10-21,South,New
C0652,2025-05-05,West,Returning
C0653,2023-10-16,East,VIP
C0654,2025-07-28,North,New
C0655,2026-06-14,South,New
C0656,2026-08-16,North,New
C0657,2024-11-13,North,Returning
C0658,2026-01-31,West,Returning
C0659,2024-07-26,South,Returning
C0660,2025-02-08,East,New
C0661,2026-02-03,East,Returning
C0662,2025-07-17,West,Returning
C0663,2025-03-28,East,Returning
C0664,2024-11-24,North,Returning
C0665,2024-12-17,East,Returning
C0666,2024-06-09,South,VIP
C0667,2025-08-25,West,Returning
C0668,2025-04-11,South,New
C0669,2025-02-03,East,Returning
C0670,2024-12-17,East,Returning
C0671,2024-12-30,West,Returning
C0672,2025-10-18,East,New
C0673,2025-01-29,East,New
C0674,2024-01-05,West,New
C0675,2023-11-21,North,Returning
C0676,2025-09-06,South,Returning
C0677,2024-12-08,East,New
C0678,2025-03-19,North,New
C0679,2025-02-20,West,Returning
C0680,2024-09-24,North,New
C0681,2026-01-07,West,Returning
C0682,2025-10-10,South,Returning
C0683,2024-05-23,East,New
C0684,2026-04-27,North,Returning
C0685,2025-12-01,West,Returning
C0686,2025-12-07,West,Returning
C0687,2025-12-23,South,Returning
C0688,2024-09-15,West,Returning
C0689,2024-02-26,North,Returning
C0690,2024-05-06,East,Returning
C0691,2023-12-27,North,Returning
C0692,2025-01-03,West,VIP
C0693,2023-12-04,West,New
C0694,2025-06-10,East,VIP
C0695,2024-01-24,West,Returning
C0696,2024-08-05,North,Returning
C0697,2026-01-22,North,Returning
C0698,2024-01-13,North,Returning
C0699,2024-10-12,West,New
C0700,2024-08-16,East,New
C0701,2025-05-05,East,Returning
C0702,2025-07-10,East,Returning
C0703,2026-05-06,South,Returning
C0704,2024-02-22,West,New
C0705,2026-03-03,West,Returning
C0706,2024-08-11,North,Returning
C0707,2024-05-23,East,New
C0708,2024-08-22,North,New
C0709,2023-11-30,East,Returning
C0710,2025-02-16,East,VIP
C0711,2025-02-27,East,Returning
C0712,2024-02-22,North,New
C0713,2026-03-05,East,New
C0714,2026-04-27,East,Returning
C0715,2024-08-09,South,Returning
C0716,2025-03-30,East,VIP
C0717,2025-06-15,East,Returning
C0718,2024-01-15,West,New
C0719,2024-06-30,East,New
C0720,2025-06-23,South,Returning
C0721,2026-03-10,East,New
C0722,2024-09-12,South,Returning
C0723,2024-02-04,West,Returning
C0724,2023-09-11,East,Returning
C0725,2024-09-22,East,New
C0726,2025-10-17,South,New
C0727,2024-11-27,East,Returning
C0728,2024-07-26,South,New
C0729,2025-01-08,East,New
C0730,2024-11-09,South,VIP
C0731,2024-03-26,South,New
C0732,2024-03-13,South,Returning
C0733,2024-07-31,West,Returning
C0734,2025-07-05,West,Returning
C0735,2026-01-22,East,New
C0736,2024-09-07,South,Returning
C0737,2025-07-20,South,Returning
C0738,2026-08-08,East,Returning
C0739,2024-08-17,East,Returning
C0740,2024-01-21,North,Returning
C0741,2025-02-11,East,Returning
C0742,2026-05-31,North,Returning
C0743,2024-05-17,South,VIP
C0744,2025-02-25,East,VIP
C0745,2025-02-28,East,Returning
C0746,2025-08-16,East,New
C0747,2025-03-21,East,New
C0748,2023-10-26,North,New
C0749,2024-06-18,North,Returning
C0750,2024-01-28,East,New
C0751,2025-10-06,West,VIP
C0752,2026-07-22,North,Returning
C0753,2026-03-05,South,New
C0754,2025-10-31,East,Returning
C0755,2025-09-22,East,Returning
C0756,2025-05-12,East,Returning
C0757,2025-04-16,West,Returning
C0758,2026-07-04,West,New
C0759,2024-10-18,South,VIP
C0760,2025-06-06,South,New
C0761,2024-02-02,South,Returning
C0762,2025-03-12,West,VIP
C0763,2025-01-26,East,VIP
C0764,2025-11-02,South,New
C0765,2026-06-30,North,Returning
C0766,2026-01-08,East,Returning
C0767,2025-06-14,South,Returning
C0768,2024-04-03,South,New
C0769,2026-01-13,North,Returning
C0770,2025-01-09,West,VIP
C0771,2023-12-20,South,Returning
C0772,2025-01-18,West,Returning
C0773,2026-03-30,North,New
C0774,2025-11-12,North,New
C0775,2024-07-29,West,VIP
C0776,2025-08-31,South,Returning
C0777,2025-05-28,North,New
C0778,2025-07-06,North,New
C0779,2026-06-26,West,New
C0780,2024-12-04,South,Returning
C0781,2025-09-21,South,Returning
C0782,2026-05-15,East,New
C0783,2024-04-12,East,Returning
C0784,2024-02-10,East,VIP
C0785,2024-08-13,West,Returning
C0786,2024-02-17,North,Returning
C0787,2023-10-20,North,Returning
C0788,2026-06-02,East,VIP
C0789,2024-07-19,North,New
C0790,2026-05-06,East,VIP
C0791,2026-03-02,South,VIP
C0792,2026-03-20,West,Returning
C0793,2025-05-12,West,Returning
C0794,2023-10-29,North,VIP
C0795,2026-03-11,North,New
C0796,2024-06-14,North,Returning
C0797,2023-09-10,East,New
C0798,2024-01-27,North,New
C0799,2025-03-06,South,Returning
C0800,2025-06-27,West,Returning
