order_id,customer_id,product_id,order_date,quantity,revenue,channel
O000039,C0462,P0020,2025-09-01,3,238.41,Organic
O000040,C0058,P0021,2025-09-01,2,119.88,Organic
O000041,C0013,P0018,2025-09-01,2,98.38,Email
O000042,C0072,P0019,2025-09-01,3,398.85,Organic
O000043,C0699,P0023,2025-09-01,2,183.98,Email
O000044,C0223,P0040,2025-09-01,3,189.48,Organic
O000045,C0691,P0001,2025-09-02,3,681.06,Organic
O000046,C0268,P0014,2025-09-02,1,23.42,Organic
O000047,C0689,P0016,2025-09-02,2,114.0,Organic
O000048,C0622,P0015,2025-09-02,3,137.76,Paid
O000049,C0552,P0019,2025-09-02,2,265.9,Organic
O000050,C0476,P0020,2025-09-02,2,158.94,Paid
O000051,C0341,P0020,2025-09-02,1,79.47,Referral
O000052,C0532,P0038,2025-09-02,3,54.54,Organic
O000053,C0600,P0040,2025-09-02,3,189.48,Organic
O000054,C0580,P0033,2025-09-02,1,88.25,Paid
O000055,C0778,P0038,2025-09-02,3,54.54,Paid
O000056,C0799,P0001,2025-09-02,1,227.02,Referral
O000057,C0728,P0007,2025-09-02,2,340.62,Referral
O000058,C0483,P0002,2025-09-02,1,185.4,Referral
O000059,C0609,P0002,2025-09-02,3,556.2,Email
O000060,C0361,P0012,2025-09-02,1,82.02,Referral
O000061,C0570,P0011,2025-09-02,1,31.31,Organic
O000062,C0473,P0010,2025-09-02,1,39.8,Referral
O000063,C0730,P0016,2025-09-02,2,114.0,Referral
O000064,C0284,P0025,2025-09-02,3,116.61,Organic
O000065,C0340,P0031,2025-09-02,1,38.12,Email
O000066,C0720,P0027,2025-09-02,3,80.19,Email
O000067,C0596,P0026,2025-09-02,3,169.83,Organic
O000068,C0529,P0034,2025-09-02,3,176.04,Paid
O000069,C0443,P0006,2025-09-02,3,197.4,Email
O000070,C0430,P0015,2025-09-02,1,45.92,Paid
O000071,C0032,P0015,2025-09-02,1,45.92,Referral
O000072,C0412,P0010,2025-09-02,2,79.6,Paid
O000073,C0001,P0020,2025-09-02,1,79.47,Organic
O000074,C0260,P0017,2025-09-02,1,24.68,Paid
O000075,C0373,P0022,2025-09-02,1,50.39,Paid
O000076,C0746,P0020,2025-09-02,3,238.41,Referral
O000077,C0741,P0022,2025-09-02,1,50.39,Email
O000078,C0392,P0032,2025-09-02,3,106.26,Paid
O000079,C0108,P0030,2025-09-02,1,34.69,Organic
O000080,C0445,P0032,2025-09-02,3,106.26,Paid
O000081,C0563,P0037,2025-09-02,3,124.71,Organic
O000082,C0770,P0014,2025-09-02,2,46.84,Paid
O000083,C0650,P0015,2025-09-02,2,91.84,Organic
O000084,C0598,P0024,2025-09-02,3,336.42,Email
O000085,C0519,P0017,2025-09-02,1,24.68,Organic
O000086,C0598,P0034,2025-09-02,1,58.68,Referral
O000087,C0572,P0039,2025-09-02,2,207.16,Paid
O000088,C0471,P0002,2025-09-03,3,556.2,Paid
O000089,C0167,P0008,2025-09-03,3,679.59,Organic
O000090,C0637,P0002,2025-09-03,2,370.8,Paid
O000091,C0112,P0004,2025-09-03,2,338.46,Organic
O000092,C0778,P0004,2025-09-03,3,507.69,Paid
O000093,C0689,P0013,2025-09-03,1,55.7,Organic
O000094,C0787,P0012,2025-09-03,3,246.06,Organic
O000095,C0460,P0010,2025-09-03,2,79.6,Referral
O000096,C0474,P0023,2025-09-03,1,91.99,Organic
O000097,C0476,P0022,2025-09-03,1,50.39,Organic
O000098,C0336,P0031,2025-09-03,3,114.36,Organic
O000099,C0341,P0026,2025-09-03,1,56.61,Paid
O000100,C0588,P0026,2025-09-03,3,169.83,Paid
O000101,C0610,P0028,2025-09-03,2,83.68,Paid
O000102,C0475,P0038,2025-09-03,1,18.18,Organic
O000103,C0532,P0035,2025-09-03,3,264.75,Email
O000104,C0743,P0008,2025-09-03,2,453.06,Organic
O000105,C0473,P0008,2025-09-03,3,679.59,Organic
O000106,C0731,P0001,2025-09-03,3,681.06,Email
O000107,C0317,P0011,2025-09-03,1,31.31,Paid
O000108,C0150,P0015,2025-09-03,1,45.92,Paid
O000109,C0326,P0024,2025-09-03,2,224.28,Paid
O000110,C0245,P0019,2025-09-03,1,132.95,Paid
O000111,C0198,P0023,2025-09-03,3,275.97,Referral
O000112,C0244,P0017,2025-09-03,3,74.04,Paid
O000113,C0216,P0018,2025-09-03,2,98.38,Organic
O000114,C0484,P0029,2025-09-03,1,17.3,Organic
O000115,C0299,P0029,2025-09-03,1,17.3,Email
O000116,C0487,P0036,2025-09-03,3,216.33,Organic
O000117,C0494,P0001,2025-09-03,1,227.02,Organic
O000118,C0199,P0007,2025-09-03,1,170.31,Organic
O000119,C0057,P0012,2025-09-03,3,246.06,Paid
O000120,C0146,P0014,2025-09-03,3,70.26,Paid
O000121,C0701,P0019,2025-09-03,1,132.95,Organic
O000122,C0746,P0023,2025-09-03,1,91.99,Paid
O000123,C0694,P0032,2025-09-03,3,106.26,Email
O000124,C0534,P0040,2025-09-03,2,126.32,Email
O000125,C0625,P0039,2025-09-03,2,207.16,Organic
O000126,C0718,P0006,2025-09-03,3,197.4,Paid
O000127,C0090,P0005,2025-09-03,3,1037.07,Paid
O000128,C0352,P0003,2025-09-03,2,394.92,Email
O000129,C0367,P0006,2025-09-03,1,65.8,Organic
O000130,C0050,P0002,2025-09-03,3,556.2,Paid
O000131,C0692,P0012,2025-09-03,1,82.02,Organic
O000132,C0313,P0020,2025-09-03,3,238.41,Organic
O000133,C0136,P0019,2025-09-03,3,398.85,Organic
O000134,C0679,P0021,2025-09-03,2,119.88,Paid
O000135,C0050,P0027,2025-09-03,3,80.19,Email
O000136,C0436,P0032,2025-09-03,2,70.84,Organic
O000137,C0679,P0026,2025-09-03,1,56.61,Organic
O000138,C0050,P0032,2025-09-03,1,35.42,Email
O000139,C0054,P0031,2025-09-03,2,76.24,Referral
O000140,C0460,P0011,2025-09-04,1,31.31,Email
O000141,C0460,P0011,2025-09-04,3,93.93,Paid
O000142,C0555,P0010,2025-09-04,3,119.4,Organic
O000143,C0749,P0010,2025-09-04,1,39.8,Organic
O000144,C0696,P0017,2025-09-04,2,49.36,Organic
O000145,C0241,P0026,2025-09-04,1,56.61,Referral
O000146,C0622,P0035,2025-09-04,3,264.75,Paid
O000147,C0328,P0037,2025-09-04,3,124.71,Paid
O000148,C0096,P0007,2025-09-04,1,170.31,Email
O000149,C0433,P0004,2025-09-04,3,507.69,Email
O000150,C0333,P0004,2025-09-04,1,169.23,Paid
O000151,C0087,P0007,2025-09-04,1,170.31,Email
O000152,C0722,P0014,2025-09-04,1,23.42,Paid
O000153,C0720,P0013,2025-09-04,1,55.7,Email
O000154,C0728,P0015,2025-09-04,2,91.84,Email
O000155,C0666,P0009,2025-09-04,3,177.03,Referral
O000156,C0311,P0017,2025-09-04,1,24.68,Organic
O000157,C0411,P0018,2025-09-04,2,98.38,Organic
O000158,C0333,P0021,2025-09-04,3,179.82,Paid
O000159,C0640,P0021,2025-09-04,3,179.82,Paid
O000160,C0566,P0029,2025-09-04,2,34.6,Paid
O000161,C0767,P0027,2025-09-04,2,53.46,Organic
O000162,C0771,P0031,2025-09-04,1,38.12,Organic
O000163,C0245,P0033,2025-09-04,3,264.75,Paid
O000164,C0298,P0036,2025-09-04,3,216.33,Paid
O000165,C0083,P0006,2025-09-04,3,197.4,Organic
O000166,C0500,P0019,2025-09-04,1,132.95,Organic
O000167,C0797,P0018,2025-09-04,1,49.19,Organic
O000168,C0443,P0026,2025-09-04,3,169.83,Paid
O000169,C0155,P0031,2025-09-04,3,114.36,Organic
O000170,C0673,P0031,2025-09-04,3,114.36,Organic
O000171,C0393,P0027,2025-09-04,3,80.19,Organic
O000172,C0747,P0036,2025-09-04,2,144.22,Organic
O000173,C0210,P0008,2025-09-04,2,453.06,Paid
O000174,C0072,P0005,2025-09-04,1,345.69,Paid
O000175,C0461,P0005,2025-09-04,1,345.69,Organic
O000176,C0061,P0004,2025-09-04,3,507.69,Referral
O000177,C0626,P0008,2025-09-04,3,679.59,Organic
O000178,C0229,P0008,2025-09-04,2,453.06,Paid
O000179,C0688,P0009,2025-09-04,2,118.02,Paid
O000180,C0050,P0015,2025-09-04,1,45.92,Email
O000181,C0214,P0014,2025-09-04,3,70.26,Paid
O000182,C0024,P0017,2025-09-04,1,24.68,Organic
O000183,C0626,P0026,2025-09-04,3,169.83,Paid
O000184,C0290,P0038,2025-09-04,1,18.18,Paid
O000185,C0387,P0033,2025-09-04,2,176.5,Organic
O000186,C0349,P0038,2025-09-04,3,54.54,Email
O000187,C0336,P0016,2025-09-05,2,114.0,Paid
O000188,C0215,P0013,2025-09-05,1,55.7,Organic
O000189,C0698,P0016,2025-09-05,2,114.0,Organic
O000190,C0193,P0023,2025-09-05,2,183.98,Referral
O000191,C0297,P0031,2025-09-05,3,114.36,Organic
O000192,C0536,P0025,2025-09-05,1,38.87,Paid
O000193,C0007,P0025,2025-09-05,1,38.87,Paid
O000194,C0283,P0040,2025-09-05,3,189.48,Organic
O000195,C0610,P0036,2025-09-05,1,72.11,Referral
O000196,C0386,P0037,2025-09-05,1,41.57,Paid
O000197,C0778,P0040,2025-09-05,2,126.32,Organic
O000198,C0142,P0034,2025-09-05,2,117.36,Paid
O000199,C0776,P0007,2025-09-05,2,340.62,Organic
O000200,C0768,P0005,2025-09-05,2,691.38,Organic
O000201,C0312,P0009,2025-09-05,2,118.02,Paid
O000202,C0566,P0017,2025-09-05,2,49.36,Paid
O000203,C0722,P0019,2025-09-05,2,265.9,Organic
O000204,C0307,P0025,2025-09-05,1,38.87,Organic
O000205,C0668,P0029,2025-09-05,1,17.3,Paid
O000206,C0119,P0025,2025-09-05,3,116.61,Organic
O000207,C0599,P0029,2025-09-05,3,51.9,Organic
O000208,C0101,P0037,2025-09-05,1,41.57,Organic
O000209,C0083,P0005,2025-09-05,2,691.38,Organic
O000210,C0534,P0008,2025-09-05,1,226.53,Organic
O000211,C0199,P0012,2025-09-05,2,164.04,Referral
O000212,C0701,P0018,2025-09-05,3,147.57,Email
O000213,C0711,P0024,2025-09-05,3,336.42,Paid
O000214,C0407,P0024,2025-09-05,2,224.28,Email
O000215,C0152,P0031,2025-09-05,2,76.24,Paid
O000216,C0534,P0030,2025-09-05,3,104.07,Organic
O000217,C0247,P0031,2025-09-05,1,38.12,Organic
O000218,C0001,P0033,2025-09-05,3,264.75,Paid
O000219,C0381,P0039,2025-09-05,1,103.58,Paid
O000220,C0352,P0007,2025-09-05,1,170.31,Paid
O000221,C0606,P0003,2025-09-05,3,592.38,Organic
O000222,C0679,P0003,2025-09-05,3,592.38,Paid
O000223,C0718,P0011,2025-09-05,3,93.93,Paid
O000224,C0645,P0010,2025-09-05,2,79.6,Email
O000225,C0510,P0019,2025-09-05,1,132.95,Paid
O000226,C0762,P0017,2025-09-05,1,24.68,Email
O000227,C0072,P0019,2025-09-05,1,132.95,Referral
O000228,C0574,P0032,2025-09-05,1,35.42,Organic
O000229,C0400,P0028,2025-09-05,1,41.84,Paid
O000230,C0196,P0032,2025-09-05,3,106.26,Organic
O000231,C0514,P0039,2025-09-05,1,103.58,Organic
O000232,C0268,P0002,2025-09-06,1,185.4,Email
O000233,C0595,P0002,2025-09-06,3,556.2,Paid
O000234,C0610,P0007,2025-09-06,3,510.93,Organic
O000235,C0142,P0016,2025-09-06,1,57.0,Organic
O000236,C0610,P0011,2025-09-06,2,62.62,Organic
O000237,C0004,P0022,2025-09-06,1,50.39,Organic
O000238,C0319,P0022,2025-09-06,2,100.78,Referral
O000239,C0230,P0021,2025-09-06,1,59.94,Paid
O000240,C0630,P0028,2025-09-06,1,41.84,Paid
O000241,C0696,P0029,2025-09-06,2,34.6,Organic
O000242,C0548,P0026,2025-09-06,1,56.61,Email
O000243,C0432,P0029,2025-09-06,3,51.9,Email
O000244,C0619,P0034,2025-09-06,3,176.04,Email
O000245,C0760,P0006,2025-09-06,3,197.4,Email
O000246,C0615,P0004,2025-09-06,1,169.23,Paid
O000247,C0195,P0011,2025-09-06,2,62.62,Paid
O000248,C0479,P0014,2025-09-06,2,46.84,Paid
O000249,C0377,P0010,2025-09-06,3,119.4,Organic
O000250,C0487,P0011,2025-09-06,3,93.93,Organic
O000251,C0008,P0019,2025-09-06,2,265.9,Organic
O000252,C0189,P0020,2025-09-06,3,238.41,Paid
O000253,C0728,P0022,2025-09-06,3,151.17,Organic
O000254,C0291,P0032,2025-09-06,1,35.42,Paid
O000255,C0131,P0026,2025-09-06,3,169.83,Paid
O000256,C0287,P0025,2025-09-06,3,116.61,Organic
O000257,C0605,P0037,2025-09-06,3,124.71,Paid
O000258,C0767,P0037,2025-09-06,3,124.71,Organic
O000259,C0151,P0035,2025-09-06,3,264.75,Organic
O000260,C0010,P0015,2025-09-06,3,137.76,Email
O000261,C0083,P0010,2025-09-06,1,39.8,Organic
O000262,C0741,P0019,2025-09-06,1,132.95,Organic
O000263,C0057,P0017,2025-09-06,3,74.04,Organic
O000264,C0559,P0023,2025-09-06,2,183.98,Organic
O000265,C0717,P0030,2025-09-06,3,104.07,Paid
O000266,C0496,P0026,2025-09-06,3,169.83,Paid
O000267,C0694,P0028,2025-09-06,2,83.68,Paid
O000268,C0648,P0032,2025-09-06,2,70.84,Referral
O000269,C0217,P0027,2025-09-06,2,53.46,Organic
O000270,C0357,P0028,2025-09-06,3,125.52,Organic
O000271,C0137,P0025,2025-09-06,3,116.61,Email
O000272,C0127,P0038,2025-09-06,3,54.54,Referral
O000273,C0115,P0038,2025-09-06,3,54.54,Paid
O000274,C0683,P0036,2025-09-06,2,144.22,Referral
O000275,C0012,P0033,2025-09-06,3,264.75,Organic
O000276,C0247,P0040,2025-09-06,2,126.32,Paid
O000277,C0176,P0039,2025-09-06,1,103.58,Paid
O000278,C0587,P0008,2025-09-06,3,679.59,Organic
O000279,C0679,P0006,2025-09-06,1,65.8,Organic
O000280,C0733,P0010,2025-09-06,3,119.4,Email
O000281,C0467,P0009,2025-09-06,3,177.03,Paid
O000282,C0210,P0019,2025-09-06,1,132.95,Organic
O000283,C0402,P0020,2025-09-06,1,79.47,Paid
O000284,C0461,P0024,2025-09-06,1,112.14,Paid
O000285,C0469,P0028,2025-09-06,3,125.52,Paid
O000286,C0301,P0027,2025-09-06,2,53.46,Paid
O000287,C0365,P0027,2025-09-06,2,53.46,Paid
O000288,C0757,P0040,2025-09-06,3,189.48,Paid
O000289,C0367,P0038,2025-09-06,3,54.54,Organic
O000290,C0122,P0038,2025-09-06,2,36.36,Paid
O000291,C0706,P0008,2025-09-07,1,226.53,Organic
O000292,C0346,P0005,2025-09-07,2,691.38,Organic
O000293,C0580,P0018,2025-09-07,2,98.38,Organic
O000294,C0125,P0022,2025-09-07,1,50.39,Paid
O000295,C0405,P0026,2025-09-07,1,56.61,Organic
O000296,C0375,P0031,2025-09-07,2,76.24,Paid
O000297,C0622,P0035,2025-09-07,3,264.75,Paid
O000298,C0231,P0038,2025-09-07,3,54.54,Referral
O000299,C0386,P0038,2025-09-07,2,36.36,Paid
O000300,C0740,P0039,2025-09-07,3,310.74,Referral
O000301,C0771,P0004,2025-09-07,1,169.23,Organic
O000302,C0295,P0008,2025-09-07,2,453.06,Paid
O000303,C0448,P0002,2025-09-07,1,185.4,Organic
O000304,C0502,P0007,2025-09-07,3,510.93,Paid
O000305,C0767,P0002,2025-09-07,1,185.4,Organic
O000306,C0605,P0001,2025-09-07,3,681.06,Email
O000307,C0720,P0010,2025-09-07,2,79.6,Paid
O000308,C0131,P0011,2025-09-07,3,93.93,Email
O000309,C0192,P0012,2025-09-07,1,82.02,Paid
O000310,C0521,P0019,2025-09-07,2,265.9,Organic
O000311,C0543,P0019,2025-09-07,1,132.95,Organic
O000312,C0715,P0018,2025-09-07,2,98.38,Organic
O000313,C0629,P0026,2025-09-07,2,113.22,Organic
O000314,C0799,P0027,2025-09-07,1,26.73,Email
O000315,C0722,P0026,2025-09-07,1,56.61,Referral
O000316,C0632,P0032,2025-09-07,3,106.26,Organic
O000317,C0411,P0027,2025-09-07,3,80.19,Organic
O000318,C0651,P0037,2025-09-07,1,41.57,Paid
O000319,C0239,P0004,2025-09-07,3,507.69,Paid
O000320,C0545,P0002,2025-09-07,3,556.2,Email
O000321,C0100,P0006,2025-09-07,2,131.6,Paid
O000322,C0522,P0002,2025-09-07,2,370.8,Email
O000323,C0282,P0015,2025-09-07,2,91.84,Paid
O000324,C0339,P0018,2025-09-07,1,49.19,Paid
O000325,C0021,P0027,2025-09-07,1,26.73,Email
O000326,C0227,P0036,2025-09-07,3,216.33,Organic
O000327,C0037,P0003,2025-09-07,1,197.46,Organic
O000328,C0542,P0008,2025-09-07,1,226.53,Organic
O000329,C0313,P0001,2025-09-07,3,681.06,Email
O000330,C0394,P0012,2025-09-07,2,164.04,Organic
O000331,C0014,P0012,2025-09-07,2,164.04,Referral
O000332,C0073,P0014,2025-09-07,1,23.42,Organic
O000333,C0643,P0013,2025-09-07,2,111.4,Organic
O000334,C0103,P0014,2025-09-07,2,46.84,Organic
O000335,C0300,P0020,2025-09-07,1,79.47,Organic
O000336,C0013,P0017,2025-09-07,2,49.36,Paid
O000337,C0054,P0018,2025-09-07,3,147.57,Organic
O000338,C0505,P0022,2025-09-07,1,50.39,Referral
O000339,C0435,P0027,2025-09-07,1,26.73,Organic
O000340,C0352,P0031,2025-09-07,2,76.24,Referral
O000341,C0674,P0038,2025-09-07,2,36.36,Email
O000342,C0679,P0036,2025-09-07,3,216.33,Organic
O000343,C0691,P0001,2025-09-08,3,681.06,Organic
O000344,C0749,P0005,2025-09-08,3,1037.07,Paid
O000345,C0414,P0008,2025-09-08,2,453.06,Organic
O000346,C0416,P0012,2025-09-08,1,82.02,Paid
O000347,C0789,P0014,2025-09-08,1,23.42,Paid
O000348,C0011,P0018,2025-09-08,3,147.57,Organic
O000349,C0297,P0022,2025-09-08,1,50.39,Organic
O000350,C0336,P0017,2025-09-08,2,49.36,Organic
O000351,C0078,P0017,2025-09-08,3,74.04,Organic
O000352,C0474,P0021,2025-09-08,2,119.88,Organic
O000353,C0421,P0028,2025-09-08,2,83.68,Organic
O000354,C0678,P0033,2025-09-08,3,264.75,Organic
O000355,C0401,P0039,2025-09-08,2,207.16,Referral
O000356,C0174,P0035,2025-09-08,2,176.5,Referral
O000357,C0521,P0007,2025-09-08,2,340.62,Paid
O000358,C0605,P0004,2025-09-08,1,169.23,Organic
O000359,C0091,P0010,2025-09-08,1,39.8,Organic
O000360,C0117,P0023,2025-09-08,3,275.97,Paid
O000361,C0292,P0024,2025-09-08,2,224.28,Organic
O000362,C0080,P0030,2025-09-08,2,69.38,Organic
O000363,C0520,P0027,2025-09-08,3,80.19,Paid
O000364,C0129,P0038,2025-09-08,2,36.36,Organic
O000365,C0091,P0038,2025-09-08,3,54.54,Paid
O000366,C0731,P0036,2025-09-08,2,144.22,Referral
O000367,C0154,P0001,2025-09-08,3,681.06,Paid
O000368,C0154,P0002,2025-09-08,2,370.8,Paid
O000369,C0464,P0001,2025-09-08,3,681.06,Paid
O000370,C0115,P0015,2025-09-08,2,91.84,Organic
O000371,C0613,P0016,2025-09-08,1,57.0,Paid
O000372,C0001,P0023,2025-09-08,3,275.97,Paid
O000373,C0725,P0021,2025-09-08,2,119.88,Paid
O000374,C0621,P0020,2025-09-08,3,238.41,Organic
O000375,C0407,P0017,2025-09-08,2,49.36,Paid
O000376,C0710,P0025,2025-09-08,3,116.61,Paid
O000377,C0452,P0025,2025-09-08,3,116.61,Paid
O000378,C0207,P0025,2025-09-08,3,116.61,Referral
O000379,C0582,P0031,2025-09-08,3,114.36,Organic
O000380,C0702,P0032,2025-09-08,3,106.26,Organic
O000381,C0207,P0033,2025-09-08,1,88.25,Email
O000382,C0183,P0008,2025-09-08,1,226.53,Organic
O000383,C0197,P0006,2025-09-08,2,131.6,Organic
O000384,C0065,P0006,2025-09-08,1,65.8,Organic
O000385,C0365,P0003,2025-09-08,2,394.92,Paid
O000386,C0650,P0002,2025-09-08,3,556.2,Paid
O000387,C0581,P0013,2025-09-08,2,111.4,Organic
O000388,C0147,P0015,2025-09-08,1,45.92,Paid
O000389,C0546,P0013,2025-09-08,2,111.4,Organic
O000390,C0514,P0017,2025-09-08,3,74.04,Email
O000391,C0156,P0023,2025-09-08,3,275.97,Paid
O000392,C0073,P0025,2025-09-08,3,116.61,Paid
O000393,C0618,P0028,2025-09-08,1,41.84,Paid
O000394,C0022,P0034,2025-09-08,2,117.36,Email
O000395,C0050,P0040,2025-09-08,2,126.32,Email
O000396,C0365,P0033,2025-09-08,1,88.25,Paid
O000397,C0078,P0003,2025-09-09,3,592.38,Paid
O000398,C0002,P0001,2025-09-09,3,681.06,Organic
O000399,C0696,P0030,2025-09-09,2,69.38,Referral
O000400,C0250,P0031,2025-09-09,2,76.24,Paid
O000401,C0386,P0026,2025-09-09,3,169.83,Email
O000402,C0049,P0033,2025-09-09,3,264.75,Organic
O000403,C0215,P0040,2025-09-09,2,126.32,Organic
O000404,C0370,P0001,2025-09-09,2,454.04,Organic
O000405,C0659,P0008,2025-09-09,3,679.59,Organic
O000406,C0162,P0001,2025-09-09,1,227.02,Paid
O000407,C0715,P0009,2025-09-09,3,177.03,Paid
O000408,C0198,P0016,2025-09-09,1,57.0,Paid
O000409,C0566,P0022,2025-09-09,1,50.39,Organic
O000410,C0158,P0028,2025-09-09,3,125.52,Referral
O000411,C0202,P0029,2025-09-09,1,17.3,Organic
O000412,C0609,P0038,2025-09-09,3,54.54,Paid
O000413,C0489,P0035,2025-09-09,1,88.25,Email
O000414,C0143,P0036,2025-09-09,3,216.33,Organic
O000415,C0381,P0005,2025-09-09,1,345.69,Paid
O000416,C0060,P0003,2025-09-09,2,394.92,Organic
O000417,C0634,P0003,2025-09-09,3,592.38,Paid
O000418,C0673,P0007,2025-09-09,1,170.31,Paid
O000419,C0690,P0012,2025-09-09,3,246.06,Organic
O000420,C0635,P0010,2025-09-09,1,39.8,Paid
O000421,C0345,P0012,2025-09-09,3,246.06,Referral
O000422,C0106,P0018,2025-09-09,1,49.19,Paid
O000423,C0408,P0020,2025-09-09,2,158.94,Paid
O000424,C0323,P0032,2025-09-09,1,35.42,Organic
O000425,C0259,P0025,2025-09-09,1,38.87,Organic
O000426,C0148,P0031,2025-09-09,1,38.12,Paid
O000427,C0648,P0030,2025-09-09,2,69.38,Email
O000428,C0445,P0033,2025-09-09,1,88.25,Referral
O000429,C0496,P0033,2025-09-09,3,264.75,Paid
O000430,C0199,P0037,2025-09-09,3,124.71,Paid
O000431,C0506,P0040,2025-09-09,3,189.48,Paid
O000432,C0606,P0006,2025-09-09,1,65.8,Email
O000433,C0367,P0004,2025-09-09,3,507.69,Organic
O000434,C0688,P0007,2025-09-09,1,170.31,Organic
O000435,C0718,P0011,2025-09-09,3,93.93,Organic
O000436,C0646,P0014,2025-09-09,1,23.42,Organic
O000437,C0517,P0021,2025-09-09,2,119.88,Paid
O000438,C0671,P0028,2025-09-09,3,125.52,Organic
O000439,C0581,P0029,2025-09-09,1,17.3,Paid
O000440,C0037,P0025,2025-09-09,2,77.74,Organic
O000441,C0103,P0040,2025-09-09,1,63.16,Organic
O000442,C0358,P0040,2025-09-09,1,63.16,Organic
O000443,C0572,P0040,2025-09-09,2,126.32,Email
O000444,C0695,P0034,2025-09-09,1,58.68,Paid
O000445,C0147,P0037,2025-09-09,3,124.71,Organic
O000446,C0290,P0039,2025-09-09,2,207.16,Email
O000447,C0532,P0002,2025-09-10,3,556.2,Organic
O000448,C0209,P0004,2025-09-10,1,169.23,Organic
O000449,C0386,P0002,2025-09-10,3,556.2,Organic
O000450,C0082,P0014,2025-09-10,1,23.42,Organic
O000451,C0004,P0011,2025-09-10,2,62.62,Organic
O000452,C0552,P0016,2025-09-10,1,57.0,Organic
O000453,C0004,P0014,2025-09-10,1,23.42,Referral
O000454,C0432,P0019,2025-09-10,2,265.9,Email
O000455,C0209,P0018,2025-09-10,3,147.57,Paid
O000456,C0034,P0030,2025-09-10,2,69.38,Paid
O000457,C0110,P0039,2025-09-10,3,310.74,Referral
O000458,C0475,P0040,2025-09-10,2,126.32,Organic
O000459,C0654,P0037,2025-09-10,2,83.14,Organic
O000460,C0571,P0021,2025-09-10,1,59.94,Organic
O000461,C0520,P0030,2025-09-10,3,104.07,Email
O000462,C0489,P0037,2025-09-10,2,83.14,Organic
O000463,C0099,P0036,2025-09-10,2,144.22,Organic
O000464,C0761,P0033,2025-09-10,3,264.75,Organic
O000465,C0771,P0040,2025-09-10,2,126.32,Paid
O000466,C0506,P0008,2025-09-10,3,679.59,Paid
O000467,C0717,P0005,2025-09-10,2,691.38,Email
O000468,C0635,P0002,2025-09-10,1,185.4,Organic
O000469,C0227,P0018,2025-09-10,3,147.57,Paid
O000470,C0508,P0022,2025-09-10,1,50.39,Paid
O000471,C0100,P0020,2025-09-10,2,158.94,Email
O000472,C0545,P0024,2025-09-10,3,336.42,Organic
O000473,C0217,P0029,2025-09-10,2,34.6,Paid
O000474,C0323,P0031,2025-09-10,2,76.24,Organic
O000475,C0323,P0026,2025-09-10,1,56.61,Paid
O000476,C0558,P0028,2025-09-10,3,125.52,Paid
O000477,C0445,P0040,2025-09-10,3,189.48,Organic
O000478,C0717,P0035,2025-09-10,2,176.5,Paid
O000479,C0252,P0033,2025-09-10,3,264.75,Paid
O000480,C0061,P0008,2025-09-10,1,226.53,Referral
O000481,C0290,P0001,2025-09-10,2,454.04,Paid
O000482,C0197,P0012,2025-09-10,1,82.02,Paid
