date,channel,region,spend,impressions
2025-09-09,Organic,East,0.0,462
2025-09-09,Paid,East,795.61,7114
2025-09-09,Email,East,158.09,1268
2025-09-09,Referral,East,85.92,836
2025-09-09,Organic,West,0.0,246
2025-09-09,Paid,West,750.34,6837
2025-09-09,Email,West,135.95,1602
2025-09-09,Referral,West,110.99,1168
2025-09-10,Organic,North,0.0,469
2025-09-10,Paid,North,842.11,8126
2025-09-10,Email,North,150.76,1279
2025-09-10,Referral,North,89.87,901
2025-09-10,Organic,South,0.0,449
2025-09-10,Paid,South,771.93,7534
2025-09-10,Email,South,163.89,1337
2025-09-10,Referral,South,96.98,961
2025-09-10,Organic,East,0.0,210
2025-09-10,Paid,East,854.48,9501
2025-09-10,Email,East,168.79,1912
2025-09-10,Referral,East,93.58,1100
2025-09-10,Organic,West,0.0,295
2025-09-10,Paid,West,901.59,9630
2025-09-10,Email,West,147.05,1276
2025-09-10,Referral,West,100.05,877
2025-09-11,Organic,North,0.0,405
2025-09-11,Paid,North,806.54,9514
2025-09-11,Email,North,163.04,1399
2025-09-11,Referral,North,113.51,1146
2025-09-11,Organic,South,0.0,335
2025-09-11,Paid,South,825.81,7666
2025-09-11,Email,South,162.46,1587
2025-09-11,Referral,South,97.97,1107
2025-09-11,Organic,East,0.0,327
2025-09-11,Paid,East,788.56,7084
2025-09-11,Email,East,140.14,1561
2025-09-11,Referral,East,93.42,853
2025-09-11,Organic,West,0.0,278
2025-09-11,Paid,West,748.44,8183
2025-09-11,Email,West,147.04,1328
2025-09-11,Referral,West,90.68,773
2025-09-12,Organic,North,0.0,476
2025-09-12,Paid,North,859.03,10082
2025-09-12,Email,North,143.34,1432
2025-09-12,Referral,North,97.61,1128
2025-09-12,Organic,South,0.0,394
2025-09-12,Paid,South,917.85,8588
2025-09-12,Email,South,144.66,1304
2025-09-12,Referral,South,108.39,1037
2025-09-12,Organic,East,0.0,456
2025-09-12,Paid,East,747.01,7535
2025-09-12,Email,East,143.98,1345
2025-09-12,Referral,East,108.8,885
2025-09-12,Organic,West,0.0,243
2025-09-12,Paid,West,874.65,7145
2025-09-12,Email,West,153.04,1427
2025-09-12,Referral,West,106.92,1039
2025-09-13,Organic,North,0.0,299
2025-09-13,Paid,North,846.06,7236
2025-09-13,Email,North,131.56,1067
2025-09-13,Referral,North,96.83,1137
2025-09-13,Organic,South,0.0,407
2025-09-13,Paid,South,879.96,8450
2025-09-13,Email,South,162.13,1655
2025-09-13,Referral,South,102.98,869
2025-09-13,Organic,East,0.0,220
2025-09-13,Paid,East,918.26,10378
2025-09-13,Email,East,171.92,1576
2025-09-13,Referral,East,99.96,1162
2025-09-13,Organic,West,0.0,315
2025-09-13,Paid,West,703.15,7779
2025-09-13,Email,West,149.64,1744
2025-09-13,Referral,West,106.35,1171
2025-09-14,Organic,North,0.0,363
2025-09-14,Paid,North,874.15,9850
2025-09-14,Email,North,145.72,1719
2025-09-14,Referral,North,91.2,799
2025-09-14,Organic,South,0.0,201
2025-09-14,Paid,South,696.08,5691
2025-09-14,Email,South,136.59,1290
2025-09-14,Referral,South,86.36,860
2025-09-14,Organic,East,0.0,331
2025-09-14,Paid,East,858.87,9925
2025-09-14,Email,East,137.31,1343
2025-09-14,Referral,East,88.78,746
2025-09-14,Organic,West,0.0,353
2025-09-14,Paid,West,711.77,8183
2025-09-14,Email,West,149.19,1295
2025-09-14,Referral,West,103.11,907
2025-09-15,Organic,North,0.0,216
2025-09-15,Paid,North,754.43,8987
2025-09-15,Email,North,147.51,1675
2025-09-15,Referral,North,102.03,1034
2025-09-15,Organic,South,0.0,307
2025-09-15,Paid,South,719.55,7593
2025-09-15,Email,South,169.62,1859
2025-09-15,Referral,South,99.36,903
2025-09-15,Organic,East,0.0,411
2025-09-15,Paid,East,916.4,7880
2025-09-15,Email,East,128.88,1416
2025-09-15,Referral,East,99.2,819
2025-09-15,Organic,West,0.0,350
2025-09-15,Paid,West,873.3,9183
2025-09-15,Email,West,171.86,1934
2025-09-15,Referral,West,105.58,853
2025-09-16,Organic,North,0.0,303
2025-09-16,Paid,North,897.82,7396
2025-09-16,Email,North,164.34,1473
2025-09-16,Referral,North,103.33,1147
2025-09-16,Organic,South,0.0,355
2025-09-16,Paid,South,751.45,8275
2025-09-16,Email,South,152.61,1585
2025-09-16,Referral,South,94.97,1123
2025-09-16,Organic,East,0.0,335
2025-09-16,Paid,East,764.0,6631
2025-09-16,Email,East,143.99,1203
2025-09-16,Referral,East,104.5,1065
2025-09-16,Organic,West,0.0,491
2025-09-16,Paid,West,821.34,9007
2025-09-16,Email,West,128.4,1444
2025-09-16,Referral,West,85.32,897
2025-09-17,Organic,North,0.0,216
2025-09-17,Paid,North,735.0,6838
2025-09-17,Email,North,145.14,1249
2025-09-17,Referral,North,107.56,902
2025-09-17,Organic,South,0.0,377
2025-09-17,Paid,South,711.79,7920
2025-09-17,Email,South,153.1,1801
2025-09-17,Referral,South,107.17,1178
2025-09-17,Organic,East,0.0,458
2025-09-17,Paid,East,766.15,6368
2025-09-17,Email,East,168.56,1766
2025-09-17,Referral,East,91.63,869
2025-09-17,Organic,West,0.0,388
2025-09-17,Paid,West,820.38,8200
2025-09-17,Email,West,160.13,1633
2025-09-17,Referral,West,106.49,1093
2025-09-18,Organic,North,0.0,469
2025-09-18,Paid,North,770.59,6400
2025-09-18,Email,North,129.39,1289
2025-09-18,Referral,North,93.85,980
2025-09-18,Organic,South,0.0,328
2025-09-18,Paid,South,809.79,6735
2025-09-18,Email,South,161.13,1478
2025-09-18,Referral,South,108.36,1010
2025-09-18,Organic,East,0.0,305
2025-09-18,Paid,East,744.27,8426
2025-09-18,Email,East,160.64,1433
2025-09-18,Referral,East,88.95,972
2025-09-18,Organic,West,0.0,282
2025-09-18,Paid,West,826.77,8007
2025-09-18,Email,West,127.9,1076
2025-09-18,Referral,West,85.05,1019
2025-09-19,Organic,North,0.0,216
2025-09-19,Paid,North,763.21,8997
2025-09-19,Email,North,158.56,1833
2025-09-19,Referral,North,89.12,773
2025-09-19,Organic,South,0.0,451
2025-09-19,Paid,South,783.83,9185
2025-09-19,Email,South,160.2,1488
2025-09-19,Referral,South,95.77,983
2025-09-19,Organic,East,0.0,328
2025-09-19,Paid,East,888.64,7692
2025-09-19,Email,East,172.13,1826
2025-09-19,Referral,East,90.02,972
2025-09-19,Organic,West,0.0,367
2025-09-19,Paid,West,738.09,8810
2025-09-19,Email,West,151.65,1727
2025-09-19,Referral,West,96.97,870
2025-09-20,Organic,North,0.0,242
2025-09-20,Paid,North,756.59,7737
2025-09-20,Email,North,139.74,1240
2025-09-20,Referral,North,111.21,938
2025-09-20,Organic,South,0.0,245
2025-09-20,Paid,South,764.67,8082
2025-09-20,Email,South,170.53,1649
2025-09-20,Referral,South,111.77,1304
2025-09-20,Organic,East,0.0,341
2025-09-20,Paid,East,721.33,7788
2025-09-20,Email,East,164.22,1827
2025-09-20,Referral,East,102.21,947
2025-09-20,Organic,West,0.0,456
2025-09-20,Paid,West,765.73,6883
2025-09-20,Email,West,146.16,1228
2025-09-20,Referral,West,95.5,969
2025-09-21,Organic,North,0.0,321
2025-09-21,Paid,North,911.32,9154
2025-09-21,Email,North,167.12,1373
2025-09-21,Referral,North,88.43,908
2025-09-21,Organic,South,0.0,217
2025-09-21,Paid,South,900.5,10307
2025-09-21,Email,South,159.72,1739
2025-09-21,Referral,South,86.29,907
2025-09-21,Organic,East,0.0,347
2025-09-21,Paid,East,855.07,8877
2025-09-21,Email,East,147.22,1414
2025-09-21,Referral,East,109.92,1240
2025-09-21,Organic,West,0.0,462
2025-09-21,Paid,West,795.79,8821
2025-09-21,Email,West,169.85,1909
2025-09-21,Referral,West,87.75,724
2025-09-22,Organic,North,0.0,236
2025-09-22,Paid,North,697.84,7616
2025-09-22,Email,North,132.63,1532
2025-09-22,Referral,North,96.98,870
2025-09-22,Organic,South,0.0,461
2025-09-22,Paid,South,750.78,7298
2025-09-22,Email,South,150.69,1427
2025-09-22,Referral,South,102.66,1131
2025-09-22,Organic,East,0.0,317
2025-09-22,Paid,East,809.13,8505
2025-09-22,Email,East,147.55,1743
2025-09-22,Referral,East,86.96,701
2025-09-22,Organic,West,0.0,489
2025-09-22,Paid,West,865.56,7190
2025-09-22,Email,West,156.78,1327
2025-09-22,Referral,West,111.45,1324
2025-09-23,Organic,North,0.0,458
2025-09-23,Paid,North,781.94,9209
2025-09-23,Email,North,155.43,1327
2025-09-23,Referral,North,87.09,1022
2025-09-23,Organic,South,0.0,498
2025-09-23,Paid,South,752.21,6731
2025-09-23,Email,South,145.54,1313
2025-09-23,Referral,South,87.56,1020
2025-09-23,Organic,East,0.0,493
2025-09-23,Paid,East,795.72,9507
2025-09-23,Email,East,158.93,1389
2025-09-23,Referral,East,106.66,1237
2025-09-23,Organic,West,0.0,493
2025-09-23,Paid,West,849.96,9010
2025-09-23,Email,West,162.1,1917
2025-09-23,Referral,West,101.56,1053
2025-09-24,Organic,North,0.0,348
2025-09-24,Paid,North,912.6,8435
2025-09-24,Email,North,156.71,1847
2025-09-24,Referral,North,103.82,1232
2025-09-24,Organic,South,0.0,377
2025-09-24,Paid,South,864.2,10202
2025-09-24,Email,South,134.99,1530
2025-09-24,Referral,South,105.89,1078
2025-09-24,Organic,East,0.0,366
2025-09-24,Paid,East,754.09,8056
2025-09-24,Email,East,152.47,1324
2025-09-24,Referral,East,113.31,1064
2025-09-24,Organic,West,0.0,253
2025-09-24,Paid,West,820.21,9666
2025-09-24,Email,West,169.59,1459
2025-09-24,Referral,West,112.1,1338
2025-09-25,Organic,North,0.0,483
2025-09-25,Paid,North,693.08,8151
2025-09-25,Email,North,162.93,1604
2025-09-25,Referral,North,99.9,898
2025-09-25,Organic,South,0.0,497
2025-09-25,Paid,South,806.83,8112
2025-09-25,Email,South,131.76,1351
2025-09-25,Referral,South,90.22,729
2025-09-25,Organic,East,0.0,223
2025-09-25,Paid,East,838.02,7816
2025-09-25,Email,East,129.64,1281
2025-09-25,Referral,East,100.19,1122
2025-09-25,Organic,West,0.0,201
2025-09-25,Paid,West,734.07,7004
2025-09-25,Email,West,158.5,1497
2025-09-25,Referral,West,109.68,1046
2025-09-26,Organic,North,0.0,214
2025-09-26,Paid,North,778.18,9068
2025-09-26,Email,North,147.88,1366
2025-09-26,Referral,North,88.2,937
2025-09-26,Organic,South,0.0,442
2025-09-26,Paid,South,726.25,8521
2025-09-26,Email,South,151.1,1444
2025-09-26,Referral,South,108.36,888
2025-09-26,Organic,East,0.0,293
2025-09-26,Paid,East,700.28,6776
2025-09-26,Email,East,135.27,1613
2025-09-26,Referral,East,104.89,1156
2025-09-26,Organic,West,0.0,367
2025-09-26,Paid,West,871.75,10223
2025-09-26,Email,West,136.73,1596
2025-09-26,Referral,West,99.3,982
2025-09-27,Organic,North,0.0,238
2025-09-27,Paid,North,772.93,7914
2025-09-27,Email,North,134.47,1085
2025-09-27,Referral,North,86.95,796
2025-09-27,Organic,South,0.0,402
2025-09-27,Paid,South,879.42,8171
2025-09-27,Email,South,140.95,1362
2025-09-27,Referral,South,100.23,1077
2025-09-27,Organic,East,0.0,361
2025-09-27,Paid,East,914.99,7834
2025-09-27,Email,East,150.52,1709
2025-09-27,Referral,East,114.95,1054
2025-09-27,Organic,West,0.0,431
2025-09-27,Paid,West,886.44,10411
2025-09-27,Email,West,146.97,1597
2025-09-27,Referral,West,87.55,970
2025-09-28,Organic,North,0.0,336
2025-09-28,Paid,North,706.69,8454
2025-09-28,Email,North,171.95,2059
2025-09-28,Referral,North,87.04,941
2025-09-28,Organic,South,0.0,332
2025-09-28,Paid,South,777.18,6221
2025-09-28,Email,South,129.83,1273
2025-09-28,Referral,South,106.19,1157
2025-09-28,Organic,East,0.0,362
2025-09-28,Paid,East,688.96,8066
2025-09-28,Email,East,127.55,1255
2025-09-28,Referral,East,109.45,1088
2025-09-28,Organic,West,0.0,289
2025-09-28,Paid,West,861.52,8779
2025-09-28,Email,West,170.22,1875
2025-09-28,Referral,West,104.25,900
2025-09-29,Organic,North,0.0,264
2025-09-29,Paid,North,730.44,6839
2025-09-29,Email,North,167.75,1750
2025-09-29,Referral,North,111.65,1302
2025-09-29,Organic,South,0.0,318
2025-09-29,Paid,South,847.19,8054
2025-09-29,Email,South,152.43,1579
2025-09-29,Referral,South,109.12,1155
2025-09-29,Organic,East,0.0,216
2025-09-29,Paid,East,788.26,6365
2025-09-29,Email,East,163.08,1581
2025-09-29,Referral,East,104.03,1061
2025-09-29,Organic,West,0.0,213
2025-09-29,Paid,West,797.3,8042
2025-09-29,Email,West,160.22,1289
2025-09-29,Referral,West,91.68,1053
2025-09-30,Organic,North,0.0,466
2025-09-30,Paid,North,683.08,7413
2025-09-30,Email,North,137.36,1111
2025-09-30,Referral,North,106.59,917
2025-09-30,Organic,South,0.0,272
2025-09-30,Paid,South,681.4,7648
2025-09-30,Email,South,132.69,1134
2025-09-30,Referral,South,91.02,981
2025-09-30,Organic,East,0.0,304
2025-09-30,Paid,East,732.71,7911
2025-09-30,Email,East,162.21,1443
2025-09-30,Referral,East,90.97,1025
2025-09-30,Organic,West,0.0,212
2025-09-30,Paid,West,743.41,7217
2025-09-30,Email,West,127.58,1475
2025-09-30,Referral,West,114.14,1123
2025-10-01,Organic,North,0.0,393
2025-10-01,Paid,North,918.05,10162
2025-10-01,Email,North,159.45,1543
2025-10-01,Referral,North,103.44,1061
2025-10-01,Organic,South,0.0,499
2025-10-01,Paid,South,754.36,6341
2025-10-01,Email,South,130.19,1260
2025-10-01,Referral,South,109.8,1282
2025-10-01,Organic,East,0.0,449
2025-10-01,Paid,East,824.63,6997
2025-10-01,Email,East,146.3,1753
2025-10-01,Referral,East,97.72,962
2025-10-01,Organic,West,0.0,271
2025-10-01,Paid,West,915.17,9400
2025-10-01,Email,West,132.0,1432
2025-10-01,Referral,West,110.19,1237
2025-10-02,Organic,North,0.0,278
2025-10-02,Paid,North,807.76,8458
2025-10-02,Email,North,156.87,1296
2025-10-02,Referral,North,96.14,835
2025-10-02,Organic,South,0.0,299
2025-10-02,Paid,South,804.26,8305
2025-10-02,Email,South,137.13,1540
2025-10-02,Referral,South,105.18,994
2025-10-02,Organic,East,0.0,464
2025-10-02,Paid,East,802.36,6942
2025-10-02,Email,East,146.35,1590
2025-10-02,Referral,East,102.49,1154
2025-10-02,Organic,West,0.0,340
2025-10-02,Paid,West,856.25,10159
2025-10-02,Email,West,143.48,1418
2025-10-02,Referral,West,93.71,1058
2025-10-03,Organic,North,0.0,359
2025-10-03,Paid,North,809.72,6503
2025-10-03,Email,North,166.92,1828
2025-10-03,Referral,North,111.8,903
2025-10-03,Organic,South,0.0,457
2025-10-03,Paid,South,729.29,6633
2025-10-03,Email,South,139.88,1573
2025-10-03,Referral,South,105.7,1084
2025-10-03,Organic,East,0.0,311
2025-10-03,Paid,East,776.03,7881
2025-10-03,Email,East,154.33,1553
2025-10-03,Referral,East,110.58,1279
2025-10-03,Organic,West,0.0,427
2025-10-03,Paid,West,834.6,7494
2025-10-03,Email,West,131.23,1551
2025-10-03,Referral,West,95.01,1110
2025-10-04,Organic,North,0.0,260
2025-10-04,Paid,North,730.81,6601
2025-10-04,Email,North,139.28,1620
2025-10-04,Referral,North,97.22,989
2025-10-04,Organic,South,0.0,343
2025-10-04,Paid,South,848.59,9316
2025-10-04,Email,South,154.51,1785
2025-10-04,Referral,South,107.59,1194
2025-10-04,Organic,East,0.0,361
2025-10-04,Paid,East,823.62,7304
2025-10-04,Email,East,172.46,2051
2025-10-04,Referral,East,98.71,959
2025-10-04,Organic,West,0.0,228
2025-10-04,Paid,West,767.1,7761
2025-10-04,Email,West,128.15,1235
2025-10-04,Referral,West,88.52,956
2025-10-05,Organic,North,0.0,408
2025-10-05,Paid,North,814.97,7984
2025-10-05,Email,North,141.38,1251
2025-10-05,Referral,North,86.76,894
2025-10-05,Organic,South,0.0,357
2025-10-05,Paid,South,784.67,7818
2025-10-05,Email,South,154.27,1509
2025-10-05,Referral,South,107.29,998
2025-10-05,Organic,East,0.0,431
2025-10-05,Paid,East,879.12,7732
2025-10-05,Email,East,171.78,1407
2025-10-05,Referral,East,92.66,843
2025-10-05,Organic,West,0.0,266
2025-10-05,Paid,West,819.0,6737
2025-10-05,Email,West,141.86,1652
2025-10-05,Referral,West,102.54,1116
2025-10-06,Organic,North,0.0,331
2025-10-06,Paid,North,736.77,8787
2025-10-06,Email,North,153.6,1672
2025-10-06,Referral,North,110.54,1145
2025-10-06,Organic,South,0.0,455
2025-10-06,Paid,South,802.97,8392
2025-10-06,Email,South,143.06,1233
2025-10-06,Referral,South,98.06,870
2025-10-06,Organic,East,0.0,305
2025-10-06,Paid,East,778.71,9247
2025-10-06,Email,East,161.76,1701
2025-10-06,Referral,East,97.41,1045
2025-10-06,Organic,West,0.0,335
2025-10-06,Paid,West,847.32,8614
2025-10-06,Email,West,160.86,1801
2025-10-06,Referral,West,111.52,1305
2025-10-07,Organic,North,0.0,435
2025-10-07,Paid,North,826.05,9088
2025-10-07,Email,North,155.37,1722
2025-10-07,Referral,North,93.59,1040
2025-10-07,Organic,South,0.0,218
2025-10-07,Paid,South,736.59,8746
2025-10-07,Email,South,152.95,1698
2025-10-07,Referral,South,107.14,1282
2025-10-07,Organic,East,0.0,227
2025-10-07,Paid,East,697.27,8022
2025-10-07,Email,East,152.87,1438
2025-10-07,Referral,East,95.26,762
2025-10-07,Organic,West,0.0,409
2025-10-07,Paid,West,687.02,8167
2025-10-07,Email,West,134.04,1285
2025-10-07,Referral,West,105.67,1033
2025-10-08,Organic,North,0.0,359
2025-10-08,Paid,North,685.51,5603
2025-10-08,Email,North,163.51,1442
2025-10-08,Referral,North,108.86,1128
2025-10-08,Organic,South,0.0,437
2025-10-08,Paid,South,885.53,10534
2025-10-08,Email,South,154.54,1473
2025-10-08,Referral,South,105.15,873
2025-10-08,Organic,East,0.0,274
2025-10-08,Paid,East,729.65,6013
2025-10-08,Email,East,148.8,1585
2025-10-08,Referral,East,86.63,927
2025-10-08,Organic,West,0.0,252
2025-10-08,Paid,West,750.41,8548
2025-10-08,Email,West,128.29,1103
2025-10-08,Referral,West,114.41,934
2025-10-09,Organic,North,0.0,260
2025-10-09,Paid,North,686.34,6104
2025-10-09,Email,North,152.46,1557
2025-10-09,Referral,North,86.88,966
2025-10-09,Organic,South,0.0,485
2025-10-09,Paid,South,840.34,8827
2025-10-09,Email,South,140.28,1316
2025-10-09,Referral,South,108.7,1195
2025-10-09,Organic,East,0.0,252
2025-10-09,Paid,East,811.84,7911
2025-10-09,Email,East,156.03,1575
2025-10-09,Referral,East,87.62,871
2025-10-09,Organic,West,0.0,412
2025-10-09,Paid,West,893.34,9148
2025-10-09,Email,West,167.74,2011
2025-10-09,Referral,West,95.03,930
2025-10-10,Organic,North,0.0,365
2025-10-10,Paid,North,916.21,10405
2025-10-10,Email,North,159.11,1681
2025-10-10,Referral,North,91.91,764
2025-10-10,Organic,South,0.0,299
2025-10-10,Paid,South,901.16,9948
2025-10-10,Email,South,133.82,1377
2025-10-10,Referral,South,106.95,894
2025-10-10,Organic,East,0.0,334
2025-10-10,Paid,East,738.12,6787
2025-10-10,Email,East,156.72,1595
2025-10-10,Referral,East,94.98,956
2025-10-10,Organic,West,0.0,258
2025-10-10,Paid,West,766.96,6741
2025-10-10,Email,West,155.8,1473
2025-10-10,Referral,West,94.18,966
2025-10-11,Organic,North,0.0,389
2025-10-11,Paid,North,831.65,9462
2025-10-11,Email,North,142.66,1466
2025-10-11,Referral,North,87.98,736
2025-10-11,Organic,South,0.0,390
2025-10-11,Paid,South,771.56,7894
2025-10-11,Email,South,161.69,1468
2025-10-11,Referral,South,112.5,1272
2025-10-11,Organic,East,0.0,454
2025-10-11,Paid,East,802.61,8260
2025-10-11,Email,East,152.57,1679
2025-10-11,Referral,East,87.75,886
2025-10-11,Organic,West,0.0,357
2025-10-11,Paid,West,743.02,6198
2025-10-11,Email,West,163.62,1657
2025-10-11,Referral,West,106.38,1052
2025-10-12,Organic,North,0.0,448
2025-10-12,Paid,North,792.88,9196
2025-10-12,Email,North,156.44,1603
2025-10-12,Referral,North,98.02,961
2025-10-12,Organic,South,0.0,412
2025-10-12,Paid,South,847.94,9527
2025-10-12,Email,South,153.32,1745
2025-10-12,Referral,South,112.88,1235
2025-10-12,Organic,East,0.0,380
2025-10-12,Paid,East,836.4,7938
2025-10-12,Email,East,162.49,1740
2025-10-12,Referral,East,94.74,1029
2025-10-12,Organic,West,0.0,348
2025-10-12,Paid,West,739.39,5951
2025-10-12,Email,West,164.5,1654
2025-10-12,Referral,West,105.62,1184
2025-10-13,Organic,North,0.0,230
2025-10-13,Paid,North,772.35,9196
2025-10-13,Email,North,128.46,1101
2025-10-13,Referral,North,107.31,1145
2025-10-13,Organic,South,0.0,297
2025-10-13,Paid,South,864.21,9743
2025-10-13,Email,South,153.77,1443
2025-10-13,Referral,South,99.16,1122
2025-10-13,Organic,East,0.0,357
2025-10-13,Paid,East,853.35,7632
2025-10-13,Email,East,145.14,1565
2025-10-13,Referral,East,90.84,1075
2025-10-13,Organic,West,0.0,385
2025-10-13,Paid,West,746.63,6948
2025-10-13,Email,West,151.75,1345
2025-10-13,Referral,West,100.16,846
2025-10-14,Organic,North,0.0,369
2025-10-14,Paid,North,725.09,6687
2025-10-14,Email,North,163.41,1686
2025-10-14,Referral,North,107.5,1114
2025-10-14,Organic,South,0.0,299
2025-10-14,Paid,South,822.84,8559
2025-10-14,Email,South,169.19,1853
2025-10-14,Referral,South,93.4,891
2025-10-14,Organic,East,0.0,224
2025-10-14,Paid,East,802.63,6810
2025-10-14,Email,East,146.25,1173
2025-10-14,Referral,East,101.68,887
2025-10-14,Organic,West,0.0,293
2025-10-14,Paid,West,730.2,8343
2025-10-14,Email,West,134.36,1211
2025-10-14,Referral,West,97.91,1075
2025-10-15,Organic,North,0.0,309
2025-10-15,Paid,North,800.91,9194
2025-10-15,Email,North,166.58,1785
2025-10-15,Referral,North,107.39,1058
2025-10-15,Organic,South,0.0,218
2025-10-15,Paid,South,850.43,7642
2025-10-15,Email,South,154.9,1613
2025-10-15,Referral,South,113.95,926
2025-10-15,Organic,East,0.0,291
2025-10-15,Paid,East,782.78,8504
2025-10-15,Email,East,148.92,1315
2025-10-15,Referral,East,94.93,815
2025-10-15,Organic,West,0.0,368
2025-10-15,Paid,West,779.44,7448
2025-10-15,Email,West,163.13,1657
2025-10-15,Referral,West,101.1,812
2025-10-16,Organic,North,0.0,290
